unit_id,unit_type,unit_title,rank,score,overlap,tag,full_label,file,line,kind,section_title,snippet,query_sha256,status
gaga:thm:2,theorem,"Theorem 2. --- If F and G are two coherent algebraic sheaves on X , every analytic homomorphism from F h to G h arises from one and only one algebraic",3,27.875253,algebraic;coherent;on;sheaves;to,0GR8,stacks-cohomology-lemma-pullback-coherent,stacks-cohomology.tex,3652,lemma,Coherent sheaves on locally Noetherian stacks,egin lemma Let f : X o Y be a morphism of locally Noetherian algebraic stacks. Then f * sends coherent modules on Y to coherent modules on X .,BA12FA4FFCE0A4CDDE8ABF8C3E965D71FD1E3F32B5D8009C411A32661AC81A1A,lexical_candidate_only
gaga:thm:2,theorem,"Theorem 2. --- If F and G are two coherent algebraic sheaves on X , every analytic homomorphism from F h to G h arises from one and only one algebraic",4,27.390658,coherent;if;on;sheaves;two,01YI,coherent-lemma-property,coherent.tex,3270,lemma,Devissage of coherent sheaves,egin lemma Let X be a Noetherian scheme. Let P be a property of coherent sheaves on X such that egin enumerate For any short exact sequence of coherent sheaves if two out of three of them have property P then so does the third. For every integral closed subscheme Z X with generic,BA12FA4FFCE0A4CDDE8ABF8C3E965D71FD1E3F32B5D8009C411A32661AC81A1A,lexical_candidate_only
gaga:thm:2,theorem,"Theorem 2. --- If F and G are two coherent algebraic sheaves on X , every analytic homomorphism from F h to G h arises from one and only one algebraic",5,27.032155,coherent;homomorphism;on;sheaves;to,01C0,modules-lemma-finite-type-to-coherent-injective-on-stalk,modules.tex,1781,lemma,Coherent modules,"egin lemma Let X be a ringed space. Let arphi : G o F be a homomorphism of O X -modules. Let x X . Assume G of finite type, F coherent and the map on stalks arphi x : G x o F x injective. Then there exists an open neighbourhood x U X such that arphi| U is injective.",BA12FA4FFCE0A4CDDE8ABF8C3E965D71FD1E3F32B5D8009C411A32661AC81A1A,lexical_candidate_only
gaga:thm:2,theorem,"Theorem 2. --- If F and G are two coherent algebraic sheaves on X , every analytic homomorphism from F h to G h arises from one and only one algebraic",6,26.577217,coherent;homomorphism;to,05CW,algebra-lemma-coherent,algebra.tex,21727,lemma,Coherent rings,"egin lemma Let R be a ring. egin enumerate A finite submodule of a coherent module is coherent. Let arphi : N o M be a homomorphism from a finite module to a coherent module. Then (arphi) is finite, (arphi) is coherent, and (arphi) is coherent. Let arphi : N o M be a homomorphism",BA12FA4FFCE0A4CDDE8ABF8C3E965D71FD1E3F32B5D8009C411A32661AC81A1A,lexical_candidate_only
gaga:thm:2,theorem,"Theorem 2. --- If F and G are two coherent algebraic sheaves on X , every analytic homomorphism from F h to G h arises from one and only one algebraic",7,26.483236,algebraic;coherent;on;sheaves,07UI,spaces-cohomology-section-coherent-quasi-compact,spaces-cohomology.tex,2089,section,Coherent sheaves on Noetherian spaces,Coherent sheaves on Noetherian spaces In this section we mention some properties of coherent sheaves on Noetherian algebraic spaces. egin lemma Let S be a,BA12FA4FFCE0A4CDDE8ABF8C3E965D71FD1E3F32B5D8009C411A32661AC81A1A,lexical_candidate_only
gaga:thm:2,theorem,"Theorem 2. --- If F and G are two coherent algebraic sheaves on X , every analytic homomorphism from F h to G h arises from one and only one algebraic",8,26.384826,coherent;if;on;sheaves;two,01YH,coherent-lemma-property-irreducible,coherent.tex,3179,lemma,Devissage of coherent sheaves,egin lemma Let X be a Noetherian scheme. Let Z 0 X be an irreducible closed subset with generic point . Let P be a property of coherent sheaves on X with support contained in Z 0 such that egin enumerate For any short exact sequence of coherent sheaves if two out of three of them,BA12FA4FFCE0A4CDDE8ABF8C3E965D71FD1E3F32B5D8009C411A32661AC81A1A,lexical_candidate_only
gaga:thm:2,theorem,"Theorem 2. --- If F and G are two coherent algebraic sheaves on X , every analytic homomorphism from F h to G h arises from one and only one algebraic",9,26.261349,algebraic;coherent;on;sheaves;to,0GRC,stacks-cohomology-lemma-coherent-presentation,stacks-cohomology.tex,3802,lemma,Coherent sheaves on locally Noetherian stacks,"egin lemma In the situation discussed above, the equivalence ( O X ) ong (U, R, s, t, c) sends coherent sheaves to coherent sheaves and vice versa, i.e., induces an equivalence extit Coh ( O X ) ong extit Coh (U, R, s, t, c) .",BA12FA4FFCE0A4CDDE8ABF8C3E965D71FD1E3F32B5D8009C411A32661AC81A1A,lexical_candidate_only
gaga:thm:2,theorem,"Theorem 2. --- If F and G are two coherent algebraic sheaves on X , every analytic homomorphism from F h to G h arises from one and only one algebraic",10,26.043960,coherent;homomorphism;if;on;sheaves,01Y3,coherent-lemma-local-isomorphism,coherent.tex,2364,lemma,Coherent sheaves on locally Noetherian schemes,"egin lemma Let X be a locally Noetherian scheme. Let F , G be coherent O X -modules. Let arphi : G o F be a homomorphism of O X -modules. Let x X . egin enumerate If F x = 0 then there exists an open neighbourhood U X of x such that F | U = 0 . If arphi x : G x o F x is injective",BA12FA4FFCE0A4CDDE8ABF8C3E965D71FD1E3F32B5D8009C411A32661AC81A1A,lexical_candidate_only
gaga:thm:2,theorem,"Theorem 2. --- If F and G are two coherent algebraic sheaves on X , every analytic homomorphism from F h to G h arises from one and only one algebraic",11,25.938159,algebraic;coherent;if;on;sheaves,07UT,spaces-cohomology-lemma-property-higher-rank-cohomological,spaces-cohomology.tex,2435,lemma,Devissage of coherent sheaves,"egin lemma Let S be a scheme. Let X be a Noetherian algebraic space over S . Let P be a property of coherent sheaves on X . Assume egin enumerate For any short exact sequence of coherent sheaves 0 o F 1 o F o F 2 o 0 if F i , i = 1, 2 have property P then so does F . If P holds f",BA12FA4FFCE0A4CDDE8ABF8C3E965D71FD1E3F32B5D8009C411A32661AC81A1A,lexical_candidate_only
gaga:thm:2,theorem,"Theorem 2. --- If F and G are two coherent algebraic sheaves on X , every analytic homomorphism from F h to G h arises from one and only one algebraic",12,25.690407,algebraic;coherent;if;on;sheaves;to,07UK,spaces-cohomology-lemma-power-ideal-kills-sheaf,spaces-cohomology.tex,2122,lemma,Coherent sheaves on Noetherian spaces,egin lemma Let S be a scheme. Let X be a Noetherian algebraic space over S . Let F be a coherent sheaf on X . Let I O X be a quasi-coherent sheaf of ideals corresponding to a closed subspace Z X . Then there is some n 0 such that I n F = 0 if and only if ext Supp ( F ) Z (set the,BA12FA4FFCE0A4CDDE8ABF8C3E965D71FD1E3F32B5D8009C411A32661AC81A1A,lexical_candidate_only
gaga:thm:3,theorem,"Theorem 3. --- For every coherent analytic sheaf M on X h , there exists a coherent algebraic sheaf F on X such that F h is isomorphic to M . Moreover",1,31.453326,coherent;exists;is;isomorphic;sheaf;to,029T,exercises-definition-coherent,exercises.tex,3382,definition,Quasi-coherent Sheaves,egin definition Let X be a locally Noetherian scheme. Let F be a quasi-coherent sheaf of O X -modules. We say F is coherent if for every point x X there exists an affine open (R) = U X such that F | U is isomorphic to M for some finite R -module M .,04CFED2F745AEE9AAF863AEF158B6DF0D8F7D3A3B035F8CD1CC19EFBCE03F8C8,lexical_candidate_only
gaga:thm:3,theorem,"Theorem 3. --- For every coherent analytic sheaf M on X h , there exists a coherent algebraic sheaf F on X such that F h is isomorphic to M . Moreover",2,31.422107,coherent;is;isomorphic;on;sheaf;to,01IA,schemes-lemma-quasi-coherent-affine,schemes.tex,1279,lemma,Quasi-coherent sheaves on affines,"egin lemma Let (X, O X) = ( (R), O (R) ) be an affine scheme. Let F be a quasi-coherent O X -module. Then F is isomorphic to the sheaf associated to the R -module (X, F ) .",04CFED2F745AEE9AAF863AEF158B6DF0D8F7D3A3B035F8CD1CC19EFBCE03F8C8,lexical_candidate_only
gaga:thm:3,theorem,"Theorem 3. --- For every coherent analytic sheaf M on X h , there exists a coherent algebraic sheaf F on X such that F h is isomorphic to M . Moreover",3,31.419350,algebraic;exists;is;isomorphic;moreover;to,05YZ,spaces-properties-lemma-isomorphism-ringed-topoi,spaces-properties.tex,5198,lemma,Recovering morphisms,"egin lemma Let X , Y be algebraic spaces over Z . If (g, g ) : ( (X ), O X) ( (Y ), O Y) is an isomorphism of ringed topoi, then there exists a unique morphism f : X o Y of algebraic spaces such that (g, g ) is isomorphic to (f small , f ) and moreover f is an isomorphism of alge",04CFED2F745AEE9AAF863AEF158B6DF0D8F7D3A3B035F8CD1CC19EFBCE03F8C8,lexical_candidate_only
gaga:thm:3,theorem,"Theorem 3. --- For every coherent analytic sheaf M on X h , there exists a coherent algebraic sheaf F on X such that F h is isomorphic to M . Moreover",4,29.348748,algebraic;coherent;exists;on;sheaf,07UR,spaces-cohomology-lemma-coherent-filter,spaces-cohomology.tex,2304,lemma,Devissage of coherent sheaves,"egin lemma Let S be a scheme. Let X be a Noetherian algebraic space over S . Let F be a coherent sheaf on X . There exists a filtration 0 = F 0 F 1 F m = F by coherent subsheaves such that for each j = 1, , m there exists a reduced closed subspace Z j X with |Z j| irreducible and",04CFED2F745AEE9AAF863AEF158B6DF0D8F7D3A3B035F8CD1CC19EFBCE03F8C8,lexical_candidate_only
gaga:thm:3,theorem,"Theorem 3. --- For every coherent analytic sheaf M on X h , there exists a coherent algebraic sheaf F on X such that F h is isomorphic to M . Moreover",5,29.078353,coherent;exists;is;moreover;sheaf,02OM,divisors-lemma-no-embedded-points-endos,divisors.tex,520,lemma,Embedded points,"egin lemma Let X be a locally Noetherian scheme. Let F be a coherent O X -module without embedded associated points. Set I = ( O X O X ( F , F )). This is a coherent sheaf of ideals which defines a closed subscheme Z X without embedded points. Moreover there exists a coherent she",04CFED2F745AEE9AAF863AEF158B6DF0D8F7D3A3B035F8CD1CC19EFBCE03F8C8,lexical_candidate_only
gaga:thm:3,theorem,"Theorem 3. --- For every coherent analytic sheaf M on X h , there exists a coherent algebraic sheaf F on X such that F h is isomorphic to M . Moreover",6,28.624674,coherent;exists;is;isomorphic;sheaf;to,01BE,modules-definition-quasi-coherent,modules.tex,1021,definition,Quasi-coherent modules,"egin definition Let (X, O X) be a ringed space. Let F be a sheaf of O X -modules. We say that F is a quasi-coherent sheaf of O X -modules if for every point x X there exists an open neighbourhood x U X such that F | U is isomorphic to the cokernel of a map igoplus j J O U igoplus",04CFED2F745AEE9AAF863AEF158B6DF0D8F7D3A3B035F8CD1CC19EFBCE03F8C8,lexical_candidate_only
gaga:thm:3,theorem,"Theorem 3. --- For every coherent analytic sheaf M on X h , there exists a coherent algebraic sheaf F on X such that F h is isomorphic to M . Moreover",7,27.259117,coherent;exists;is;isomorphic;sheaf;to,01BK,modules-lemma-quasi-coherent-module,modules.tex,1247,lemma,Quasi-coherent modules,"egin lemma Let (X, O X) be a ringed space. Let x X be a point. Assume that x has a fundamental system of quasi-compact neighbourhoods. Consider any quasi-coherent O X -module F . Then there exists an open neighbourhood U of x such that F | U is isomorphic to the sheaf of modules ",04CFED2F745AEE9AAF863AEF158B6DF0D8F7D3A3B035F8CD1CC19EFBCE03F8C8,lexical_candidate_only
gaga:thm:3,theorem,"Theorem 3. --- For every coherent analytic sheaf M on X h , there exists a coherent algebraic sheaf F on X such that F h is isomorphic to M . Moreover",8,27.202799,coherent;is;sheaf;to,0AZB,intersection-section-cycle-of-coherent-sheaf,intersection.tex,179,section,Cycle associated to a coherent sheaf,Cycle associated to a coherent sheaf Suppose that X is a variety and that F is a coherent O X -module with im(ext Supp ( F )) k . Let Z i be,04CFED2F745AEE9AAF863AEF158B6DF0D8F7D3A3B035F8CD1CC19EFBCE03F8C8,lexical_candidate_only
gaga:thm:3,theorem,"Theorem 3. --- For every coherent analytic sheaf M on X h , there exists a coherent algebraic sheaf F on X such that F h is isomorphic to M . Moreover",9,26.865371,algebraic;exists;is;isomorphic;on;to,06X6,stacks-sheaves-lemma-homotopy,stacks-sheaves.tex,3035,lemma,The Cech complex,egin lemma If there exists a 1 -morphism s : X o U such that f irc s is 2 -isomorphic to ext id X then the extended Cech complex is homotopic to zero.,04CFED2F745AEE9AAF863AEF158B6DF0D8F7D3A3B035F8CD1CC19EFBCE03F8C8,lexical_candidate_only
gaga:thm:3,theorem,"Theorem 3. --- For every coherent analytic sheaf M on X h , there exists a coherent algebraic sheaf F on X such that F h is isomorphic to M . Moreover",10,26.837939,algebraic;coherent;exists;on;sheaf,07UL,spaces-cohomology-lemma-Artin-Rees,spaces-cohomology.tex,2145,lemma,Coherent sheaves on Noetherian spaces,egin lemma [Artin-Rees] Let S be a scheme. Let X be a Noetherian algebraic space over S . Let F be a coherent sheaf on X . Let G F be a quasi-coherent subsheaf. Let I O X be a quasi-coherent sheaf of ideals. Then there exists a c 0 such that for all n c we have I n - c ( I c F ap,04CFED2F745AEE9AAF863AEF158B6DF0D8F7D3A3B035F8CD1CC19EFBCE03F8C8,lexical_candidate_only
gaga:thm:3,theorem,"Theorem 3. --- For every coherent analytic sheaf M on X h , there exists a coherent algebraic sheaf F on X such that F h is isomorphic to M . Moreover",11,26.722411,algebraic;coherent;is;on;sheaf;to,07UK,spaces-cohomology-lemma-power-ideal-kills-sheaf,spaces-cohomology.tex,2122,lemma,Coherent sheaves on Noetherian spaces,egin lemma Let S be a scheme. Let X be a Noetherian algebraic space over S . Let F be a coherent sheaf on X . Let I O X be a quasi-coherent sheaf of ideals corresponding to a closed subspace Z X . Then there is some n 0 such that I n F = 0 if and only if ext Supp ( F ) Z (set the,04CFED2F745AEE9AAF863AEF158B6DF0D8F7D3A3B035F8CD1CC19EFBCE03F8C8,lexical_candidate_only
gaga:thm:3,theorem,"Theorem 3. --- For every coherent analytic sheaf M on X h , there exists a coherent algebraic sheaf F on X such that F h is isomorphic to M . Moreover",12,26.689799,exists;is;isomorphic;moreover;on;to,0B8I,more-algebra-lemma-invertible,more-algebra.tex,36118,lemma,Picard groups of rings,"egin lemma Let R be a ring. Let M be an R -module. Equivalent are egin enumerate M is finite locally free module of rank 1 , M is invertible, and there exists an R -module N such that M R N ong R . Moreover, in this case the module N in (3) is isomorphic to om R(M, R) .",04CFED2F745AEE9AAF863AEF158B6DF0D8F7D3A3B035F8CD1CC19EFBCE03F8C8,lexical_candidate_only
gaga:no:13,numbered_unit,13. Proof of Theorem 1,1,17.534045,of;proof,03UF,trace-section-proof-trace-formula,trace.tex,1680,section,Proof of the trace formula,"Proof of the trace formula egin theorem Let k be a finite field and X a finite type, separated scheme of dimension at most 1 over k . Let",9F1DACA44A8F54E687E03F146C1C81A04DECE4B6C966B1D198B15B59C8A376F8,lexical_candidate_only
gaga:no:13,numbered_unit,13. Proof of Theorem 1,2,15.249787,of;proof,03WC,obsolete-remark-proof-works-when,obsolete.tex,2222,remark,Spaces and fpqc coverings,"egin remark This remark used to discuss to what extend the original proof of Lemma ef lemma-sheaf-fpqc-quasi-separated (of December 18, 2009) generalizes.",9F1DACA44A8F54E687E03F146C1C81A04DECE4B6C966B1D198B15B59C8A376F8,lexical_candidate_only
gaga:no:13,numbered_unit,13. Proof of Theorem 1,3,13.868757,of;proof,05RP,derived-remark-boundedness-conditions-triangulated,derived.tex,3389,remark,Distinguished triangles in the homotopy category,"egin remark Let A be an additive category. Exactly the same proof as the proof of Proposition ef proposition-homotopy-category-triangulated shows that the categories K + ( A ) , K - ( A ) , and K b( A ) are triangulated categories. Namely, the cone of a morphism between bounded (",9F1DACA44A8F54E687E03F146C1C81A04DECE4B6C966B1D198B15B59C8A376F8,lexical_candidate_only
gaga:no:13,numbered_unit,13. Proof of Theorem 1,4,13.730596,of;proof,07SU,spaces-limits-proposition-approximate,spaces-limits.tex,2111,proposition,Absolute Noetherian approximation,"egin proposition egin reference Our proof follows closely the proof given in ite[Theorem 1.2.2] CLO . Let X be a quasi-compact and quasi-separated algebraic space over ( Z ) . There exist a directed set I and an inverse system of algebraic spaces (X i, f ii' ) over I such that eg",9F1DACA44A8F54E687E03F146C1C81A04DECE4B6C966B1D198B15B59C8A376F8,lexical_candidate_only
gaga:no:13,numbered_unit,13. Proof of Theorem 1,5,13.546649,of;proof,0FVE,chow-remark-the-proof-shows-more,chow.tex,8467,remark,The splitting principle,"egin remark The proof of Lemma ef lemma-splitting-principle shows that the morphism : P o X has the following additional properties: egin enumerate is a finite composition of projective space bundles associated to locally free modules of finite constant rank, and for every k(X) w",9F1DACA44A8F54E687E03F146C1C81A04DECE4B6C966B1D198B15B59C8A376F8,lexical_candidate_only
gaga:no:13,numbered_unit,13. Proof of Theorem 1,6,13.344825,of;proof,0DXQ,algebraization-theorem-algebraization-formal-sections,algebraization.tex,3552,theorem,"Algebraization of formal sections, I",egin theorem egin reference The method of proof follows roughly the method of proof of ite[Theorem 1] Faltings-algebraisation and ite[Satz 2] Faltings-uber . The result is almost the same as ite[Theorem 1.1] MRaynaud-paper (affine complement case) and ite[Theorem 3.9] MRaynaud-bo,9F1DACA44A8F54E687E03F146C1C81A04DECE4B6C966B1D198B15B59C8A376F8,lexical_candidate_only
gaga:no:13,numbered_unit,13. Proof of Theorem 1,7,13.332150,of;proof,0ADE,spaces-over-fields-remark-alternate-proof-scheme-codim-1,spaces-over-fields.tex,1487,remark,Schematic locus,"egin remark Here is a sketch of a proof of Lemma ef lemma-codim-1-point-in-schematic-locus which avoids using More on Groupoids, Lemma ef more-groupoids-lemma-find-affine-codimension-1 . Step 1. We may assume X is a reduced Noetherian separated algebraic space (for example by Coh",9F1DACA44A8F54E687E03F146C1C81A04DECE4B6C966B1D198B15B59C8A376F8,lexical_candidate_only
gaga:no:13,numbered_unit,13. Proof of Theorem 1,8,13.164227,of;proof,0G4G,more-morphisms-remark-geometric-proof-bertini-irreducible,more-morphisms.tex,10123,remark,Bertini theorems,"egin remark Let us sketch a ``geometric'' proof of a special case of Lemma ef lemma-bertini-irreducible . Namely, say k is an algebraically closed field and X P n k is smooth and irreducible of dimension 2 . Then we claim there is a hyperplane H P n k such that X ap H is smooth a",9F1DACA44A8F54E687E03F146C1C81A04DECE4B6C966B1D198B15B59C8A376F8,lexical_candidate_only
gaga:no:13,numbered_unit,13. Proof of Theorem 1,9,13.079122,of;proof,0GIC,artin-remark-separated-needed,artin.tex,6331,remark,Artin's theorem on contractions,"egin remark The proof of Theorem ef theorem-contractions uses that X' and W are separated over S in two places. First, the proof uses this in showing : F o F imes F is representable by algebraic spaces. This use of the assumption can be entirely avoided by proving that is represe",9F1DACA44A8F54E687E03F146C1C81A04DECE4B6C966B1D198B15B59C8A376F8,lexical_candidate_only
gaga:no:13,numbered_unit,13. Proof of Theorem 1,10,12.563690,of;proof,0EVX,sites-cohomology-section-mayer-vietoris,sites-cohomology.tex,5974,section,Mayer-Vietoris,"Mayer-Vietoris For the usual statement and proof of Mayer-Vietoris, please see Cohomology, Section ef cohomology-section-mayer-vietoris . Let (",9F1DACA44A8F54E687E03F146C1C81A04DECE4B6C966B1D198B15B59C8A376F8,lexical_candidate_only
gaga:no:13,numbered_unit,13. Proof of Theorem 1,11,11.912183,of;proof,00M6,algebra-remark-Tor-ring-mod-ideal,algebra.tex,18690,remark,Tor groups and flatness,"egin remark The proof of Lemma ef lemma-characterize-flat actually shows that ext Tor 1 R(M, R/I) = (I R M o M).",9F1DACA44A8F54E687E03F146C1C81A04DECE4B6C966B1D198B15B59C8A376F8,lexical_candidate_only
gaga:no:13,numbered_unit,13. Proof of Theorem 1,12,11.709774,of;proof,0G5D,duality-section-lichtenbaum,duality.tex,9236,section,Lichtenbaum's theorem,Lichtenbaum's theorem The theorem below was conjectured by Lichtenbaum and proved by Grothendieck (see ite Hartshorne-local-cohomology ). There is a very nice proof of the theorem b,9F1DACA44A8F54E687E03F146C1C81A04DECE4B6C966B1D198B15B59C8A376F8,lexical_candidate_only
gaga:lemma:4,lemma,Lemma 4. --- Theorem [gaga:thm:1]1 is true for the sheaf O .,1,18.316628,is;sheaf;true,095H,etale-cohomology-lemma-pushforward-constructible,etale-cohomology.tex,12321,lemma,More on constructible sheaves,"egin lemma Let f : X o Y be a finite etale morphism of schemes. Let be a Noetherian ring. If F is a constructible sheaf of sets, constructible sheaf of abelian groups, or constructible sheaf of -modules on X , the same is true for f * F on Y .",CFBD58A5CA3128FE21D8F1018F45D95FFF4AE31E4254BDA1DB947061402F0DEF,lexical_candidate_only
gaga:lemma:4,lemma,Lemma 4. --- Theorem [gaga:thm:1]1 is true for the sheaf O .,2,17.418117,is;sheaf;true,095G,etale-cohomology-lemma-pullback-constructible,etale-cohomology.tex,11808,lemma,Constructible sheaves,"egin lemma Let f : X o Y be a morphism of schemes. If F is a constructible sheaf of sets, abelian groups, or -modules (with Noetherian) on Y , the same is true for f -1 F on X .",CFBD58A5CA3128FE21D8F1018F45D95FFF4AE31E4254BDA1DB947061402F0DEF,lexical_candidate_only
gaga:lemma:4,lemma,Lemma 4. --- Theorem [gaga:thm:1]1 is true for the sheaf O .,3,17.398349,is;sheaf;true,095B,etale-cohomology-lemma-pushforward-locally-constant,etale-cohomology.tex,9973,lemma,Locally constant sheaves,"egin lemma Let f : X o Y be a finite etale morphism of schemes. If F is a (finite) locally constant sheaf of sets, (finite) locally constant sheaf of abelian groups, or (finite type) locally constant sheaf of -modules on X , the same is true for f * F on Y .",CFBD58A5CA3128FE21D8F1018F45D95FFF4AE31E4254BDA1DB947061402F0DEF,lexical_candidate_only
gaga:lemma:4,lemma,Lemma 4. --- Theorem [gaga:thm:1]1 is true for the sheaf O .,4,17.139971,is;thm,02DY,exercises-exercise-GU-GD,exercises.tex,1701,exercise,Going up and going down,"egin exercise In each of the following cases determine whether (GU), (GD) holds, and explain why. (Use any Prop/Thm/Lemma you can find, but check the hypotheses in each case.) egin enumerate k is a field, A = k , B = k[x] . k is a field, A = k[x] , B = k[x, y] . A = Z , B = Z [1/",CFBD58A5CA3128FE21D8F1018F45D95FFF4AE31E4254BDA1DB947061402F0DEF,lexical_candidate_only
gaga:lemma:4,lemma,Lemma 4. --- Theorem [gaga:thm:1]1 is true for the sheaf O .,5,16.906262,is;sheaf;true,095A,etale-cohomology-lemma-pullback-locally-constant,etale-cohomology.tex,9960,lemma,Locally constant sheaves,"egin lemma Let f : X o Y be a morphism of schemes. If G is a locally constant sheaf of sets, abelian groups, or -modules on Y , the same is true for f -1 G on X .",CFBD58A5CA3128FE21D8F1018F45D95FFF4AE31E4254BDA1DB947061402F0DEF,lexical_candidate_only
gaga:lemma:4,lemma,Lemma 4. --- Theorem [gaga:thm:1]1 is true for the sheaf O .,6,16.869442,is;thm,0BHZ,algebra-lemma-hart-serre-loc-thm,algebra.tex,28923,lemma,Around Krull-Akizuki,"egin lemma [Kollar] egin reference This is taken from a forthcoming paper by Janos Kollar entitled ``Variants of normality for Noetherian schemes''. Let (R, m) be a local Noetherian ring. Then exactly one of the following holds: egin enumerate (R, m) is Artinian, (R, m) is regula",CFBD58A5CA3128FE21D8F1018F45D95FFF4AE31E4254BDA1DB947061402F0DEF,lexical_candidate_only
gaga:lemma:4,lemma,Lemma 4. --- Theorem [gaga:thm:1]1 is true for the sheaf O .,7,15.749778,is;sheaf;true,093R,sites-modules-lemma-pullback-locally-constant,sites-modules.tex,8435,lemma,Locally constant sheaves,"egin lemma Let f : ( C ) o ( D ) be a morphism of topoi. If G is a locally constant sheaf of sets, groups, abelian groups, rings, modules over a fixed ring , etc on D , the same is true for f -1 G on C .",CFBD58A5CA3128FE21D8F1018F45D95FFF4AE31E4254BDA1DB947061402F0DEF,lexical_candidate_only
gaga:lemma:4,lemma,Lemma 4. --- Theorem [gaga:thm:1]1 is true for the sheaf O .,8,15.654041,is;true,00EN,algebra-section-more-glueing,algebra.tex,4042,section,Glueing properties,"Glueing properties In this section we put a number of standard results of the form: if something is true for all members of a standard open covering then it is true. In fact, it o",CFBD58A5CA3128FE21D8F1018F45D95FFF4AE31E4254BDA1DB947061402F0DEF,lexical_candidate_only
gaga:lemma:4,lemma,Lemma 4. --- Theorem [gaga:thm:1]1 is true for the sheaf O .,9,15.027906,is;sheaf;true,0F02,etale-cohomology-remark-base-change-holds,etale-cohomology.tex,16848,remark,Base change for higher direct images,"egin remark Let f : X o S be a morphism of schemes. Let n be an integer. We will say BC(f, n, q 0) is true if for every commutative diagram X f X' f' Y h e \\ S S' T g with X' = X imes S S' and Y = X' imes S' T and g quasi-compact and quasi-separated, and every abelian sheaf F on",CFBD58A5CA3128FE21D8F1018F45D95FFF4AE31E4254BDA1DB947061402F0DEF,lexical_candidate_only
gaga:lemma:4,lemma,Lemma 4. --- Theorem [gaga:thm:1]1 is true for the sheaf O .,10,14.883093,is;true,0BV9,duality-remark-the-same-is-true,duality.tex,5799,remark,Dimension functions,"egin remark Let S be a Noetherian scheme endowed with a dualizing complex S ullet . In this case Lemmas ef lemma-shriek , ef lemma-flat-shriek , ef lemma-flat-quasi-finite-shriek , and ef lemma-CM-shriek are true for any morphism f : X o Y of finite type schemes over S but with f",CFBD58A5CA3128FE21D8F1018F45D95FFF4AE31E4254BDA1DB947061402F0DEF,lexical_candidate_only
gaga:lemma:4,lemma,Lemma 4. --- Theorem [gaga:thm:1]1 is true for the sheaf O .,11,14.631664,is;sheaf;true,0D6R,sites-cohomology-situation-olsson-laszlo,sites-cohomology.tex,5687,situation,Bounded cohomological dimension,"egin situation Let C be a site. Let O be a sheaf of rings on C . Let A extit Mod ( O ) be a weak Serre subcategory. We assume the following is true: there exists a subset B ( C ) such that egin enumerate every object of C has a covering whose members are in B , and for every V B ",CFBD58A5CA3128FE21D8F1018F45D95FFF4AE31E4254BDA1DB947061402F0DEF,lexical_candidate_only
gaga:lemma:4,lemma,Lemma 4. --- Theorem [gaga:thm:1]1 is true for the sheaf O .,12,14.550423,is;sheaf;true,04C8,etale-cohomology-remark-push-pull-shriek,etale-cohomology.tex,6841,remark,Big sites and pushforward,"egin remark In the situation of Lemma ef lemma-monomorphism-big-push-pull it is true that the canonical map F o f big -1 f big! F is an isomorphism for any sheaf of sets F on ( /X) au . The proof is the same. This also holds for sheaves of abelian groups. However, note that the f",CFBD58A5CA3128FE21D8F1018F45D95FFF4AE31E4254BDA1DB947061402F0DEF,lexical_candidate_only
gaga:lemma:5,lemma,Lemma 5. --- Theorem [gaga:thm:1]1 is true for the sheaf O(n) .,1,18.316628,is;sheaf;true,095H,etale-cohomology-lemma-pushforward-constructible,etale-cohomology.tex,12321,lemma,More on constructible sheaves,"egin lemma Let f : X o Y be a finite etale morphism of schemes. Let be a Noetherian ring. If F is a constructible sheaf of sets, constructible sheaf of abelian groups, or constructible sheaf of -modules on X , the same is true for f * F on Y .",25E36323126F806015477513ED1D6DDEAE11BCF81E9E8AC7641CFA401DA9D43C,lexical_candidate_only
gaga:lemma:5,lemma,Lemma 5. --- Theorem [gaga:thm:1]1 is true for the sheaf O(n) .,2,17.418117,is;sheaf;true,095G,etale-cohomology-lemma-pullback-constructible,etale-cohomology.tex,11808,lemma,Constructible sheaves,"egin lemma Let f : X o Y be a morphism of schemes. If F is a constructible sheaf of sets, abelian groups, or -modules (with Noetherian) on Y , the same is true for f -1 F on X .",25E36323126F806015477513ED1D6DDEAE11BCF81E9E8AC7641CFA401DA9D43C,lexical_candidate_only
gaga:lemma:5,lemma,Lemma 5. --- Theorem [gaga:thm:1]1 is true for the sheaf O(n) .,3,17.398349,is;sheaf;true,095B,etale-cohomology-lemma-pushforward-locally-constant,etale-cohomology.tex,9973,lemma,Locally constant sheaves,"egin lemma Let f : X o Y be a finite etale morphism of schemes. If F is a (finite) locally constant sheaf of sets, (finite) locally constant sheaf of abelian groups, or (finite type) locally constant sheaf of -modules on X , the same is true for f * F on Y .",25E36323126F806015477513ED1D6DDEAE11BCF81E9E8AC7641CFA401DA9D43C,lexical_candidate_only
