unit_id,item,unit_type,parent_id,source_start,source_end,fr_loc,en_loc,authority_sha256,fga_topics,topic_evidence_labels,topic_evidence_tags,decision_id,disposition,review_state,stacks_labels,stacks_tags,rationale
fga.212.proposition.2-1,212,proposition,fga.212,103,108,fr/212.tex:229,en/212.tex:221,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,effectivity;equivalence-relation;frobenius-radicial;quotient,descent-definition-effective;descent-section-descent-datum;groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;groupoids-section-groupoids;morphisms-section-radicial;spaces-section-spaces-from-equivalence-relations;varieties-section-frobenius,01S2;0230;023U;023Z;0264;03JD;048I;04AD;0CC6,D000169,new_statement,reviewed_gap,groupoids-proposition-finite-flat-equivalence;spaces-properties-proposition-finite-flat-equivalence-global,03BM;07S6,Stacks proves strong quotient results for finite locally free relations but does not state right exactness of every algebraically closed geometric fibre functor on the entire category of finite schemes over a locally Noetherian base
fga.212.proposition.2-1.eq.u.n01,212,equation,fga.212.proposition.2-1,104,104,fr/212.tex:246,en/212.tex:237,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.2-1.eq.u.n02,212,equation,fga.212.proposition.2-1,104,104,fr/212.tex:264,en/212.tex:254,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.2-1.eq.u.n03,212,equation,fga.212.proposition.2-1,104,104,fr/212.tex:276,en/212.tex:265,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.2-1.eq.u.n04,212,equation,fga.212.proposition.2-1,105,105,fr/212.tex:281,en/212.tex:270,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.2-1.eq.u.n05,212,equation,fga.212.proposition.2-1,105,105,fr/212.tex:286,en/212.tex:275,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.2-1.eq.u.n06,212,equation,fga.212.proposition.2-1,105,105,fr/212.tex:298,en/212.tex:287,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.2-1.item.i,212,subitem,fga.212.proposition.2-1,106,106,fr/212.tex:330,en/212.tex:319,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.2-1.eq.u.n07,212,equation,fga.212.proposition.2-1,106,106,fr/212.tex:331,en/212.tex:320,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.2-1.item.ii,212,subitem,fga.212.proposition.2-1,106,106,fr/212.tex:336,en/212.tex:325,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.2-1.eq.u.n08,212,equation,fga.212.proposition.2-1,106,106,fr/212.tex:337,en/212.tex:326,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.2-1.eq.u.n09,212,equation,fga.212.proposition.2-1,106,106,fr/212.tex:348,en/212.tex:336,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.2-1.eq.u.n10,212,equation,fga.212.proposition.2-1,106,106,fr/212.tex:353,en/212.tex:340,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.2-1.eq.u.n11,212,equation,fga.212.proposition.2-1,106,106,fr/212.tex:360,en/212.tex:347,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.2-1.eq.u.n12,212,equation,fga.212.proposition.2-1,106,106,fr/212.tex:373,en/212.tex:359,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.2-1.eq.u.n13,212,equation,fga.212.proposition.2-1,107,107,fr/212.tex:379,en/212.tex:365,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.2-1.eq.u.n14,212,equation,fga.212.proposition.2-1,107,107,fr/212.tex:388,en/212.tex:374,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.2-1.eq.u.n15,212,equation,fga.212.proposition.2-1,107,107,fr/212.tex:392,en/212.tex:378,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.2-1.eq.u.n16,212,equation,fga.212.proposition.2-1,107,107,fr/212.tex:412,en/212.tex:397,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.2-1.eq.u.n17,212,equation,fga.212.proposition.2-1,108,108,fr/212.tex:432,en/212.tex:415,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.2-1.eq.u.n18,212,equation,fga.212.proposition.2-1,108,108,fr/212.tex:437,en/212.tex:420,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.proposition.4-1,212,proposition,fga.212,108,109,fr/212.tex:466,en/212.tex:448,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,D000313,existing_equivalent,integrated_source,simplicial-lemma-characterize-nerves-categories;simplicial-lemma-nerve-groupoid-kan,,The new source proves the nerve functor fully faithful and characterizes categories by bijective Segal maps while groupoids are characterized equivalently by the Kan condition and unique higher horn fillers
fga.212.corollary.4-2,212,corollary,fga.212,109,110,fr/212.tex:487,en/212.tex:467,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,equivalence-relation;quotient,groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;groupoids-section-groupoids;spaces-section-spaces-from-equivalence-relations,0230;0264;03JD;048I;04AD,D000314,existing_equivalent,integrated_source,simplicial-remark-internal-category-nerve;simplicial-remark-internal-groupoid-nerve,,The internal finite-limit version identifies category objects with Segal simplicial objects and groupoid objects with the additional outer degree-two horn isomorphisms exactly supplying the general internal statement
fga.212.corollary.4-2.eq.u.n01,212,equation,fga.212.corollary.4-2,109,109,fr/212.tex:496,en/212.tex:476,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.corollary.4-2.eq.u.n02,212,equation,fga.212.corollary.4-2,109,109,fr/212.tex:514,en/212.tex:493,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.corollary.4-2.eq.u.n03,212,equation,fga.212.corollary.4-2,110,110,fr/212.tex:542,en/212.tex:519,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s5,212,section,fga.212,110,112,fr/212.tex:555,en/212.tex:531,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,descent;effectivity;equivalence-relation;finite-type;flatness;projectivity;quasi-projectivity;quotient,descent-definition-effective;descent-section-descent-datum;descent-section-fpqc-descent-quasi-coherent;descent-section-introduction;groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;groupoids-section-groupoids;morphisms-section-finite-type;morphisms-section-flat;morphisms-section-projective;morphisms-section-quasi-projective;spaces-section-spaces-from-equivalence-relations,01T0;01U2;01VV;01W7;0230;0239;023R;023U;023Z;0264;03JD;048I;04AD,D000172,existing_stronger,reviewed_combination,groupoids-section-finite-flat;spaces-properties-proposition-finite-flat-equivalence-global;stacks-more-morphisms-lemma-moduli-space-finite-affine,03BE;07S6;0DUR,The finite-flat quotient theory is developed for affine and global equivalence relations and also as a uniform categorical moduli-space construction for finite-flat groupoids with stabilizers
fga.212.s5.theorem.5-1,212,theorem,fga.212.s5,110,111,fr/212.tex:557,en/212.tex:533,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,effectivity;equivalence-relation;finite-type;projectivity;quotient,descent-definition-effective;descent-section-descent-datum;groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;groupoids-section-groupoids;morphisms-section-finite-type;morphisms-section-projective;spaces-section-spaces-from-equivalence-relations,01T0;01W7;0230;023U;023Z;0264;03JD;048I;04AD,D000173,existing_stronger,reviewed_combination,groupoids-lemma-integral-over-invariants;groupoids-lemma-points;groupoids-proposition-finite-flat-equivalence;stacks-more-morphisms-lemma-moduli-space-finite-affine,03BJ;03BL;03BM;0DUR,Stacks proves integrality the orbit-space topology and the effective finite-locally-free equivalence case and upgrades the general finite-flat groupoid quotient to a uniform categorical moduli space
fga.212.s5.theorem.5-1.eq.u.n01,212,equation,fga.212.s5.theorem.5-1,110,110,fr/212.tex:564,en/212.tex:540,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s5.theorem.5-1.item.i,212,subitem,fga.212.s5.theorem.5-1,110,110,fr/212.tex:571,en/212.tex:547,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s5.theorem.5-1.item.ii,212,subitem,fga.212.s5.theorem.5-1,110,110,fr/212.tex:573,en/212.tex:549,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s5.theorem.5-1.item.iii,212,subitem,fga.212.s5.theorem.5-1,111,111,fr/212.tex:579,en/212.tex:555,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s5.theorem.5-1.item.iv,212,subitem,fga.212.s5.theorem.5-1,111,111,fr/212.tex:582,en/212.tex:557,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s5.corollary.5-2,212,corollary,fga.212.s5,111,111,fr/212.tex:593,en/212.tex:568,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,equivalence-relation;quotient,groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;groupoids-section-groupoids;spaces-section-spaces-from-equivalence-relations,0230;0264;03JD;048I;04AD,D000174,existing_equivalent,reviewed_source_and_stacks,groupoids-lemma-points,03BL,The current affine finite-flat groupoid lemma says exactly that two points have the same image in the invariant spectrum precisely when an arrow joins them which is the asserted surjectivity
fga.212.s5.corollary.5-2.eq.u.n01,212,equation,fga.212.s5.corollary.5-2,111,111,fr/212.tex:601,en/212.tex:575,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s5.theorem.5-3,212,theorem,fga.212.s5,111,112,fr/212.tex:611,en/212.tex:585,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,equivalence-relation;projectivity;quasi-projectivity;quotient,groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;groupoids-section-groupoids;morphisms-section-projective;morphisms-section-quasi-projective;spaces-section-spaces-from-equivalence-relations,01VV;01W7;0230;0264;03JD;048I;04AD,D000175,existing_equivalent,reviewed_combination,groupoids-lemma-find-invariant-affine;stacks-more-morphisms-lemma-moduli-space-finite-affine,03JE;0DUR,The invariant-affine-neighbourhood lemma and affine finite-groupoid moduli-space theorem give the same local criterion and gluing construction while integrality gives the converse
fga.212.s5.corollary.5-4,212,corollary,fga.212.s5,112,112,fr/212.tex:625,en/212.tex:599,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,descent;effectivity;equivalence-relation,descent-definition-effective;descent-section-descent-datum;descent-section-fpqc-descent-quasi-coherent;descent-section-introduction;groupoids-section-groupoids;spaces-section-spaces-from-equivalence-relations,0230;0239;023R;023U;023Z;0264,D000176,existing_equivalent,reviewed_source_and_stacks,groupoids-proposition-finite-flat-equivalence;spaces-properties-proposition-finite-flat-equivalence-global,03BM;07S6,The current global proposition produces a scheme quotient with a finite locally free cover and identifies the relation with the kernel pair under the same affine-orbit condition
fga.212.s5.corollary.5-5,212,corollary,fga.212.s5,112,112,fr/212.tex:632,en/212.tex:606,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,flatness,morphisms-section-flat,01U2,D000177,existing_equivalent,reviewed_combination,spaces-properties-proposition-finite-flat-equivalence-global;descent-lemma-descending-property-flat,07S6;02L2,Rank is read from the finite locally free kernel pair and flatness over a further base descends and ascends along the resulting fpqc quotient cover
fga.212.s5.result.u.n01,212,result,fga.212.s5,112,112,fr/212.tex:640,en/212.tex:614,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,D000178,existing_equivalent,reviewed_source_and_stacks,groupoids-proposition-finite-flat-equivalence;spaces-properties-proposition-finite-flat-equivalence-global,03BM;07S6,The affine and global finite-flat equivalence propositions give precisely the correspondence between finite locally free surjections and effective finite locally free equivalence relations with affine-contained classes
fga.212.s6,212,section,fga.212,112,114,fr/212.tex:668,en/212.tex:642,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,effectivity;equivalence-relation;faithfully-flat;finite-type;flatness;projectivity;properness;quasi-projectivity;quotient,descent-definition-effective;descent-section-descent-datum;descent-section-fpqc-descent-quasi-coherent;groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;groupoids-section-groupoids;morphisms-section-finite-type;morphisms-section-flat;morphisms-section-projective;morphisms-section-proper;morphisms-section-quasi-projective;spaces-section-spaces-from-equivalence-relations,01T0;01U2;01VV;01W0;01W7;0230;023R;023U;023Z;0264;03JD;048I;04AD,D000179,extend_existing,reviewed_gap,bootstrap-theorem-final-bootstrap;stacks-more-morphisms-theorem-keel-mori,04S6;0DUT,Modern bootstrap and Keel--Mori theory construct algebraic-space and coarse-moduli quotients far more generally but the exposé's scheme and quasi-projectivity refinements are not packaged in the current text
fga.212.s6.theorem.6-1,212,theorem,fga.212.s6,112,113,fr/212.tex:670,en/212.tex:644,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,effectivity;equivalence-relation;faithfully-flat;flatness;projectivity;properness;quasi-projectivity;quotient,descent-definition-effective;descent-section-descent-datum;descent-section-fpqc-descent-quasi-coherent;groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;groupoids-section-groupoids;morphisms-section-flat;morphisms-section-projective;morphisms-section-proper;morphisms-section-quasi-projective;spaces-section-spaces-from-equivalence-relations,01U2;01VV;01W0;01W7;0230;023R;023U;023Z;0264;03JD;048I;04AD,D000180,extend_existing,reviewed_gap,bootstrap-theorem-final-bootstrap;bootstrap-lemma-covering-quotient;stacks-more-morphisms-theorem-keel-mori;stacks-more-morphisms-lemma-keel-mori-finite-type,04S6;06PG;0DUT;0DUX,Stacks gives an algebraic-space quotient for a flat finitely presented equivalence relation and a finite-type coarse moduli space for finite inertia but does not state the theorem's scheme quotient and corrected quasi-projectivity conclusion for the proper-flat quasi-projective case
fga.212.s6.theorem.6-1.item.a,212,subitem,fga.212.s6.theorem.6-1,113,113,fr/212.tex:675,en/212.tex:649,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s6.theorem.6-1.item.b,212,subitem,fga.212.s6.theorem.6-1,113,113,fr/212.tex:676,en/212.tex:650,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s6.theorem.6-1.item.i,212,subitem,fga.212.s6.theorem.6-1,113,113,fr/212.tex:682,en/212.tex:656,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s6.theorem.6-1.item.ii,212,subitem,fga.212.s6.theorem.6-1,113,113,fr/212.tex:688,en/212.tex:662,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s6.theorem.6-1.item.iii,212,subitem,fga.212.s6.theorem.6-1,113,113,fr/212.tex:694,en/212.tex:668,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s6.result.u.n01,212,result,fga.212.s6,113,113,fr/212.tex:705,en/212.tex:679,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,D000181,existing_weaker,reviewed_combination,bootstrap-theorem-final-bootstrap;bootstrap-lemma-covering-quotient,04S6;06PG,The current quotient sheaf gives an algebraic space and an fpqc cover from any flat locally finitely presented equivalence relation but does not assert that the target is a scheme under the scholium's quasi-projective proper hypotheses
fga.212.s6.theorem.6-2,212,theorem,fga.212.s6,113,114,fr/212.tex:712,en/212.tex:686,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,effectivity;equivalence-relation;faithfully-flat;finite-type;flatness;quotient,descent-definition-effective;descent-section-descent-datum;descent-section-fpqc-descent-quasi-coherent;groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;groupoids-section-groupoids;morphisms-section-finite-type;morphisms-section-flat;spaces-section-spaces-from-equivalence-relations,01T0;01U2;0230;023R;023U;023Z;0264;03JD;048I;04AD,D000182,extend_existing,reviewed_gap,bootstrap-theorem-final-bootstrap;stacks-more-morphisms-theorem-keel-mori;spaces-properties-proposition-locally-quasi-separated-open-dense-scheme;more-groupoids-lemma-invariant-affine-open-around-generic-point-Noetherian,04S6;0DUT;06NH;0ABD,Stacks contains the algebraic-space quotient finite-inertia and dense-open-scheme ingredients but does not package the exposé's saturated dense-open coarse scheme quotient for a general flat finite-type pre-equivalence relation
fga.212.s6.theorem.6-2.item.a,212,subitem,fga.212.s6.theorem.6-2,113,113,fr/212.tex:716,en/212.tex:690,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s6.theorem.6-2.item.b,212,subitem,fga.212.s6.theorem.6-2,113,113,fr/212.tex:717,en/212.tex:691,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s6.theorem.6-2.item.i,212,subitem,fga.212.s6.theorem.6-2,113,113,fr/212.tex:722,en/212.tex:697,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s6.theorem.6-2.item.ii,212,subitem,fga.212.s6.theorem.6-2,113,113,fr/212.tex:725,en/212.tex:700,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s6.theorem.6-2.eq.u.n01,212,equation,fga.212.s6.theorem.6-2,113,113,fr/212.tex:729,en/212.tex:704,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s6.theorem.6-2.item.iii,212,subitem,fga.212.s6.theorem.6-2,114,114,fr/212.tex:735,en/212.tex:710,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s7,212,section,fga.212,114,116,fr/212.tex:760,en/212.tex:734,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,abelian-scheme;finite-type;flatness;formal-scheme;group-scheme;normality;picard-scheme;projectivity;properness;quotient;smoothness,formal-spaces-section-formal-schemes-EGA;groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-abelian-varieties;groupoids-section-finite-flat-general;groupoids-section-group-schemes;groupoids-section-properties-group-schemes-field;more-morphisms-section-normal;morphisms-section-finite-type;morphisms-section-flat;morphisms-section-projective;morphisms-section-proper;morphisms-section-smooth;pic-section-picard-curve;pic-section-representability;properties-section-normal,01T0;01U2;01V4;01W0;01W7;022R;033H;038Z;03JD;047J;048I;04AD;0AHY;0B9P;0B9R;0BF9,D000183,extend_existing,reviewed_gap,bootstrap-lemma-quotient-free-action;stacks-more-morphisms-theorem-keel-mori;groupoids-section-abelian-varieties,06PH;0DUT;0BF9,General torsor and coarse-quotient machinery covers the structural background but the stated abelian-reduction and group-scheme quotient applications are not all present
fga.212.s7.proposition.7-1,212,proposition,fga.212.s7,114,115,fr/212.tex:769,en/212.tex:742,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,abelian-scheme;group-scheme;projectivity;properness;quotient,groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-abelian-varieties;groupoids-section-finite-flat-general;groupoids-section-group-schemes;groupoids-section-properties-group-schemes-field;morphisms-section-projective;morphisms-section-proper,01W0;01W7;022R;03JD;047J;048I;04AD;0BF9,D000184,new_statement,reviewed_gap,groupoids-section-abelian-varieties;bootstrap-lemma-quotient-free-action,0BF9;06PH,Stacks discusses abelian varieties and quotients by free flat actions separately but does not state extension over a discrete valuation ring of every abelian variety isogenous to a quotient of the generic fibre of an abelian scheme
fga.212.s7.theorem.7-2,212,theorem,fga.212.s7,115,115,fr/212.tex:792,en/212.tex:764,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,finite-type;flatness;group-scheme;quotient,groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;groupoids-section-group-schemes;groupoids-section-properties-group-schemes-field;morphisms-section-finite-type;morphisms-section-flat,01T0;01U2;022R;03JD;047J;048I;04AD,D000185,extend_existing,reviewed_gap,bootstrap-lemma-quotient-free-action;stacks-more-morphisms-theorem-keel-mori;stacks-more-morphisms-lemma-keel-mori-finite-type,06PH;0DUT;0DUX,Free flat actions have algebraic-space torsor quotients and finite kernel gives finite inertia and a finite-type coarse space but the Artinian-base theorem's scheme quotient for a non-monomorphic homomorphism is not stated
fga.212.s7.theorem.7-2.item.i,212,subitem,fga.212.s7.theorem.7-2,115,115,fr/212.tex:796,en/212.tex:768,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s7.theorem.7-2.item.ii,212,subitem,fga.212.s7.theorem.7-2,115,115,fr/212.tex:797,en/212.tex:769,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s7.theorem.7-2.eq.u.n01,212,equation,fga.212.s7.theorem.7-2,115,115,fr/212.tex:804,en/212.tex:775,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.212.s7.corollary.7-3,212,corollary,fga.212.s7,115,115,fr/212.tex:812,en/212.tex:782,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,flatness;normality;quotient;smoothness,groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;more-morphisms-section-normal;morphisms-section-flat;morphisms-section-smooth;properties-section-normal,01U2;01V4;033H;038Z;03JD;048I;04AD,D000186,extend_existing,reviewed_gap,bootstrap-lemma-quotient-free-action;descent-lemma-descending-property-flat;stacks-more-morphisms-theorem-keel-mori,06PH;02L2;0DUT,Stacks gives flat descent and arbitrary base change for the fppf quotient sheaf in the free-action case but does not package the finite-kernel scheme quotient normal-subgroup group law and full base-change assertion
