tag,full_label,file,line,kind,short_label,chapter,section_label,section_title,text_sha256
0DQA,formal-defos-section-uniqueness,formal-defos.tex,7092,section,section-uniqueness,Formal Deformation Theory,section-uniqueness,Uniqueness of versal rings,8B3A59041BA84E02F30B87E06B240FC78AEBFDD375AE499AFCA805C71C2203A2
0DQB,formal-defos-lemma-homotopy,formal-defos.tex,7108,lemma,lemma-homotopy,Formal Deformation Theory,section-uniqueness,Uniqueness of versal rings,A0329FFCD8F829707B33AF6746EA82CCE19B42B41CAB72F2102BE3329AAD3773
0DQC,formal-defos-lemma-composition-homotopic,formal-defos.tex,7180,lemma,lemma-composition-homotopic,Formal Deformation Theory,section-uniqueness,Uniqueness of versal rings,266CEC0B463F44C7CB5043A965A85CF4A67AB506119FF5874FA8E62C26645441
0DQD,formal-defos-lemma-versal-unique-up-to-homotopy,formal-defos.tex,7193,lemma,lemma-versal-unique-up-to-homotopy,Formal Deformation Theory,section-uniqueness,Uniqueness of versal rings,6F709054994C081B959311CA4C8AA93823783DC3E0E6A4AE755D6178ACE70D71
0DQE,formal-defos-lemma-homotopic-minimal-prime,formal-defos.tex,7228,lemma,lemma-homotopic-minimal-prime,Formal Deformation Theory,section-uniqueness,Uniqueness of versal rings,3B0AAFF6FA5EA4A44E81A85A7C1BB731ECF6FCA446E351FBAB9F8B99E6E61E86
07W7,formal-defos-section-change-of-field,formal-defos.tex,7263,section,section-change-of-field,Formal Deformation Theory,section-change-of-field,Change of residue field,B542A6C139F08C63D36E7F3E195356F35B5DB8DFCCB357F0B916A0F678356829
07W8,formal-defos-situation-change-of-fields,formal-defos.tex,7277,situation,situation-change-of-fields,Formal Deformation Theory,section-change-of-field,Change of residue field,35E406E1575B579C431D71C219FEDC48DDCE2C4965C5C874BE738EE61159A403
07W9,formal-defos-equation-comparison,formal-defos.tex,7284,equation,equation-comparison,Formal Deformation Theory,section-change-of-field,Change of residue field,A6EFDB998EB87A1828BC19C8909913267F12118AAE6083DEDF0A97647A73A796
07WA,formal-defos-lemma-elementary-properties-change-of-field,formal-defos.tex,7322,lemma,lemma-elementary-properties-change-of-field,Formal Deformation Theory,section-change-of-field,Change of residue field,8D622D9ED5B7ADBC228999E7F3B446092123A962924A73A3437F41B02314F1AE
07WB,formal-defos-lemma-tangent-space-change-of-field,formal-defos.tex,7382,lemma,lemma-tangent-space-change-of-field,Formal Deformation Theory,section-change-of-field,Change of residue field,7984BA1C66D53F29EA2EC16F9F186E39AB086CB48CFBF0ADDF99400EEA1229C6
07WC,formal-defos-lemma-inf-aut-change-of-field,formal-defos.tex,7418,lemma,lemma-inf-aut-change-of-field,Formal Deformation Theory,section-change-of-field,Change of residue field,53517811530E96D1A2B1199EF5CCF80B831E7C4CA6FD3C4B990A2D79CB415BC5
07WD,formal-defos-lemma-change-of-fields-smooth,formal-defos.tex,7457,lemma,lemma-change-of-fields-smooth,Formal Deformation Theory,section-change-of-field,Change of residue field,01D639F9E96358C470A1B9AFC3EC086E63D646B9F1495810A0E1A4DC943B6E48
0DQF,formal-defos-lemma-change-of-field-versal-ring,formal-defos.tex,7476,lemma,lemma-change-of-field-versal-ring,Formal Deformation Theory,section-change-of-field,Change of residue field,68DFB7AECC702AE82D41D38968457123A3584DAB1ED2BE439436E285DDB601EA
,formal-defos-section-grothendieck-levelt,formal-defos.tex,7543,section,section-grothendieck-levelt,Formal Deformation Theory,section-grothendieck-levelt,The Grothendieck--Levelt criterion,673C91FF4B6FC6A81F6F924FE27D043C00F5FB6A52783C7222CC49ECD0A66F3C
,formal-defos-definition-artinian-algebra-functor-cech,formal-defos.tex,7552,definition,definition-artinian-algebra-functor-cech,Formal Deformation Theory,section-grothendieck-levelt,The Grothendieck--Levelt criterion,F243A4534B1596CADC4C95D0EB9C9CD56676EC503CC95FCB1D946F16BFDE970A
,formal-defos-lemma-length-one-cech-equalizer,formal-defos.tex,7568,lemma,lemma-length-one-cech-equalizer,Formal Deformation Theory,section-grothendieck-levelt,The Grothendieck--Levelt criterion,2E58ABA2B02087C3EF9970DA0DA4508B25CC4BDF2617B4CD0AD64F328D46785E
,formal-defos-theorem-grothendieck-levelt-prorepresentability,formal-defos.tex,7606,theorem,theorem-grothendieck-levelt-prorepresentability,Formal Deformation Theory,section-grothendieck-levelt,The Grothendieck--Levelt criterion,7E40348C34194CC8EDC0D9A2A97548ADD91075B90AACA378DD2D05DA5EC36295
,formal-defos-remark-levelt-correction,formal-defos.tex,7672,remark,remark-levelt-correction,Formal Deformation Theory,section-grothendieck-levelt,The Grothendieck--Levelt criterion,248E2629B8730B6AE10BEC1C854AED0857B0DEFD9E4DC84465BC925588F0075B
,formal-defos-proposition-formal-hom-prorepresentable-tangent,formal-defos.tex,7681,proposition,proposition-formal-hom-prorepresentable-tangent,Formal Deformation Theory,section-grothendieck-levelt,The Grothendieck--Levelt criterion,0C463BE83846B75A26AC2EAE1AA4CCA4DF819B49A8374A520478F0CD72E3271D
,formal-defos-remark-formal-hom-tangent-degree,formal-defos.tex,7745,remark,remark-formal-hom-tangent-degree,Formal Deformation Theory,section-grothendieck-levelt,The Grothendieck--Levelt criterion,8EF29A1FF8F6C5A4753850700FABE9CB9D7108166E68DA6031611293134CBF93
,formal-defos-lemma-formal-hom-noetherian-components,formal-defos.tex,7756,lemma,lemma-formal-hom-noetherian-components,Formal Deformation Theory,section-grothendieck-levelt,The Grothendieck--Levelt criterion,912F46F5496BEBA5E0D2556662EC01F53B95B4ADF02460CB220BD919B3DF0F53
0AHW,formal-spaces-section-phantom,formal-spaces.tex,13,section,section-phantom,Formal Algebraic Spaces,,,4F34901BCDD52C5C5DC5CFF4368AD8BB78AF9A48A62BFC23C16D5345AED2CEEB
0AHX,formal-spaces-section-introduction,formal-spaces.tex,18,section,section-introduction,Formal Algebraic Spaces,section-introduction,Introduction,FF90279C833C596D9A4576091C665CDE89E4543539896D672EF1651EC30764D0
0AHY,formal-spaces-section-formal-schemes-EGA,formal-spaces.tex,49,section,section-formal-schemes-EGA,Formal Algebraic Spaces,section-formal-schemes-EGA,Formal schemes a la EGA,020B8862E2B5BDBED1B3163BD646E967676FE8CA1DB41109705A1BCA509E7D46
0AHZ,formal-spaces-equation-morphisms-affine-formal-schemes,formal-spaces.tex,253,equation,equation-morphisms-affine-formal-schemes,Formal Algebraic Spaces,section-formal-schemes-EGA,Formal schemes a la EGA,4FE535BD1B6FB5BCE13B702C2993BAB3D0499C92DB5190B60273D18ABCB91C29
0AI0,formal-spaces-equation-compare-schemes-formal-schemes,formal-spaces.tex,289,equation,equation-compare-schemes-formal-schemes,Formal Algebraic Spaces,section-formal-schemes-EGA,Formal schemes a la EGA,4FE9D0B3154BD0E513612DF794975B71B6A5BD20FD71E2C3E4F5DA39A8B0BC6B
0AI1,formal-spaces-lemma-fully-faithful,formal-spaces.tex,306,lemma,lemma-fully-faithful,Formal Algebraic Spaces,section-formal-schemes-EGA,Formal schemes a la EGA,F6A2ED93C1E4F9150EB72B66ADE74959F209A8508451968D4CDE0A6BEEFC2BC5
0AI2,formal-spaces-lemma-formal-scheme-sheaf-fppf,formal-spaces.tex,430,lemma,lemma-formal-scheme-sheaf-fppf,Formal Algebraic Spaces,section-formal-schemes-EGA,Formal schemes a la EGA,7F1A7A8807B62AD13259D57721F5D6B8BAC79045744D7083C49D9467F820BF8B
0AI3,formal-spaces-remark-mcquillan,formal-spaces.tex,491,remark,remark-mcquillan,Formal Algebraic Spaces,section-formal-schemes-EGA,Formal schemes a la EGA,55361B792DB40B1082A610B81B92F215B0E4F410CF707D797549B06C1C5B7B18
0AI4,formal-spaces-remark-sheafification-of-presheaves-in-top,formal-spaces.tex,520,remark,remark-sheafification-of-presheaves-in-top,Formal Algebraic Spaces,section-formal-schemes-EGA,Formal schemes a la EGA,9F4AEAA247002ECC6F30769DA1AF11DFA9214092EDC3BBEFEBF79F81322E1948
0AI5,formal-spaces-section-conventions,formal-spaces.tex,621,section,section-conventions,Formal Algebraic Spaces,section-conventions,Conventions and notation,430E4C55261E95AFA42D69E95F8CDC555133E6FB1663F8008B6B99FFF058730B
0AMQ,formal-spaces-section-topological-module,formal-spaces.tex,653,section,section-topological-module,Formal Algebraic Spaces,section-topological-module,Topological rings and modules,578C9BA7C3ABBC7956C372302D0E2BF9B9D82F2E34EB6C8737F0A535D790916F
0AMR,formal-spaces-example-what-does-it-mean,formal-spaces.tex,670,example,example-what-does-it-mean,Formal Algebraic Spaces,section-topological-module,Topological rings and modules,C189BDE1F3331BFB2D95EF70AABDCB38DB57B04C99FD91A98A132F03AAC87903
0AMS,formal-spaces-lemma-closed,formal-spaces.tex,705,lemma,lemma-closed,Formal Algebraic Spaces,section-topological-module,Topological rings and modules,E45E7ACBC8FF37FC169C4A8C3B7F702CD848A1F5BB1ED4374C2F8FB444E23957
0ARZ,formal-spaces-lemma-closure,formal-spaces.tex,731,lemma,lemma-closure,Formal Algebraic Spaces,section-topological-module,Topological rings and modules,BCAE1D7CFAA2636C19733156944610AAE8AD88BD4AACA2AF267D75723C7793ED
0AMT,formal-spaces-lemma-quotient-by-closed,formal-spaces.tex,755,lemma,lemma-quotient-by-closed,Formal Algebraic Spaces,section-topological-module,Topological rings and modules,DEBD346CDC5C549FCCF91367BA4A98BE9DAE9AE92D0DB7E373A9D6601DF2B867
0AS0,formal-spaces-lemma-ses,formal-spaces.tex,781,lemma,lemma-ses,Formal Algebraic Spaces,section-topological-module,Topological rings and modules,536294F23679C1DAB48A5D8B84BF046497BD78A0D08B1DE67598FB294AA844C6
0F1S,formal-spaces-lemma-completion-adic-star,formal-spaces.tex,808,lemma,lemma-completion-adic-star,Formal Algebraic Spaces,section-topological-module,Topological rings and modules,4C4190AD21FE3063C36594421AF92DCC0D45A741C09B09A69E106026922C65EE
0AMU,formal-spaces-definition-toplogy-tensor-product,formal-spaces.tex,839,definition,definition-toplogy-tensor-product,Formal Algebraic Spaces,section-topological-module,Topological rings and modules,CAA43F93DCCE88128B56E6513E05C5CDF4E9D9D46557656F0187E91519A10FBE
0AMV,formal-spaces-definition-weakly-admissible,formal-spaces.tex,874,definition,definition-weakly-admissible,Formal Algebraic Spaces,section-topological-module,Topological rings and modules,7E427472504A198A79BD6E8192D3D720561AD42B7288DD43060D1CD406B55ADA
0DCZ,formal-spaces-lemma-weakly-admissible-henselian,formal-spaces.tex,899,lemma,lemma-weakly-admissible-henselian,Formal Algebraic Spaces,section-topological-module,Topological rings and modules,CD22D8774C46DF8B4AD9AC6CA38EB596B66A8F42A874D508D3A840F2012C367D
0AMW,formal-spaces-lemma-topologically-nilpotent,formal-spaces.tex,917,lemma,lemma-topologically-nilpotent,Formal Algebraic Spaces,section-topological-module,Topological rings and modules,A92A0233958CF00324814E9F4EC13B5C3AFAB56B8AD8E8E4DCBD9EA9F4E995BB
0AMZ,formal-spaces-lemma-closure-image-ideal,formal-spaces.tex,948,lemma,lemma-closure-image-ideal,Formal Algebraic Spaces,section-topological-module,Topological rings and modules,B79D42B3B275C981F8B6B7697A28F7E55DBDE420756573DEDD35E7CC3FD0981F
0GB4,formal-spaces-lemma-completed-tensor-product,formal-spaces.tex,970,lemma,lemma-completed-tensor-product,Formal Algebraic Spaces,section-topological-module,Topological rings and modules,FE0808FA053E22F270CB6482ADB855751A242E10C0182D6C15593C9A90D45956
0GX1,formal-spaces-section-taut-ring-maps,formal-spaces.tex,1076,section,section-taut-ring-maps,Formal Algebraic Spaces,section-taut-ring-maps,Taut ring maps,E730094ACAD9C79D0128275F6BB197448BE6BCF42EFA2143E9FCAA95FDE199ED
0AMX,formal-spaces-definition-taut,formal-spaces.tex,1083,definition,definition-taut,Formal Algebraic Spaces,section-taut-ring-maps,Taut ring maps,09147FB0F5DB7FB8F4244F65D9D56EF12C866394066757085531DF906ACEA1FA
0AMY,formal-spaces-lemma-taut-weakly-admissible,formal-spaces.tex,1102,lemma,lemma-taut-weakly-admissible,Formal Algebraic Spaces,section-taut-ring-maps,Taut ring maps,73EDB8868057EDD2C01FDE490E814067BCA529466F50A292BB4CF0D6BF85E99C
0GX2,formal-spaces-lemma-completion-taut,formal-spaces.tex,1125,lemma,lemma-completion-taut,Formal Algebraic Spaces,section-taut-ring-maps,Taut ring maps,6A372DED57A2AD55BE224243A2AA027BE8EFADE27772A2D1E95E6A253EDA41A3
0GX3,formal-spaces-lemma-composition-taut,formal-spaces.tex,1140,lemma,lemma-composition-taut,Formal Algebraic Spaces,section-taut-ring-maps,Taut ring maps,CCA2C9BFB9C80D7CC02BFCA40B5EBC65C53807422506794E5E33A1F8E38DD340
0GX4,formal-spaces-lemma-permanence-taut,formal-spaces.tex,1152,lemma,lemma-permanence-taut,Formal Algebraic Spaces,section-taut-ring-maps,Taut ring maps,6BE3BB987078B78056363BC73710F7175FB0EC0A7FF33DDD083C5F6E369F4BBC
0GX5,formal-spaces-lemma-base-change-taut,formal-spaces.tex,1171,lemma,lemma-base-change-taut,Formal Algebraic Spaces,section-taut-ring-maps,Taut ring maps,F42A382C87327115CA078928800F30C97D569F382A9B98628720E43A94B8B612
0GX6,formal-spaces-lemma-taut-ascent-countable,formal-spaces.tex,1193,lemma,lemma-taut-ascent-countable,Formal Algebraic Spaces,section-taut-ring-maps,Taut ring maps,153AF3759A052ADDE2EA474EC85FC000DB0E75A0C24C0422B9318BE4943A69F5
0GX7,formal-spaces-lemma-taut-ascent-weakly-admissible,formal-spaces.tex,1205,lemma,lemma-taut-ascent-weakly-admissible,Formal Algebraic Spaces,section-taut-ring-maps,Taut ring maps,9C7903411064D85C4F7C5AC932EC5942FA37BAB4258C039F8F2E3F5D9387750A
0GX8,formal-spaces-lemma-taut-ascent-admissible,formal-spaces.tex,1219,lemma,lemma-taut-ascent-admissible,Formal Algebraic Spaces,section-taut-ring-maps,Taut ring maps,4341E7D39500405C6DA7F39D393C0C8A2648CD6EDA82E51BFEAF455029E05E5C
0APT,formal-spaces-lemma-dense-image-surjective,formal-spaces.tex,1238,lemma,lemma-dense-image-surjective,Formal Algebraic Spaces,section-taut-ring-maps,Taut ring maps,A94A015E9BAA4C68DB7E6362885B0E09B8E0B0C2031BC7E3957FB9FF01C6EC34
0GX9,formal-spaces-section-adic-ring-maps,formal-spaces.tex,1269,section,section-adic-ring-maps,Formal Algebraic Spaces,section-adic-ring-maps,Adic ring maps,578F4945BB5E7626B419E4B9CF15024DD7F97A4EDAB6FC574AE0CA1AF158E336
0GBR,formal-spaces-definition-adic-homomorphism,formal-spaces.tex,1275,definition,definition-adic-homomorphism,Formal Algebraic Spaces,section-adic-ring-maps,Adic ring maps,2C213959BDE24A4CE9F4748027D1F33E90A82EE9E4B0686AF21E331A16D1E9A3
0GXA,formal-spaces-lemma-composition-adic,formal-spaces.tex,1288,lemma,lemma-composition-adic,Formal Algebraic Spaces,section-adic-ring-maps,Adic ring maps,CB796C9E9BC98BF73B9B03BE58C0DCF59C73C888F4621D1C8ACD3E9C75867A66
0GXB,formal-spaces-lemma-permanence-adic,formal-spaces.tex,1299,lemma,lemma-permanence-adic,Formal Algebraic Spaces,section-adic-ring-maps,Adic ring maps,6C1A51231BEFEC1331D96A509BAA1D8D496790AF17BD8273DAB8F6F271A86E19
0GXC,formal-spaces-lemma-adic-taut,formal-spaces.tex,1317,lemma,lemma-adic-taut,Formal Algebraic Spaces,section-adic-ring-maps,Adic ring maps,07BA80AA5B7A56A8A3511627132D29179A785E4B9E4FF0578E075084E56B6DA4
0APU,formal-spaces-lemma-taut-is-adic,formal-spaces.tex,1340,lemma,lemma-taut-is-adic,Formal Algebraic Spaces,section-adic-ring-maps,Adic ring maps,F00E4568E9D85FF9CEE54A210AA56F04868A849CC9A66F84095B1549BF3C7D78
0GXD,formal-spaces-section-weakly-adic,formal-spaces.tex,1371,section,section-weakly-adic,Formal Algebraic Spaces,section-weakly-adic,Weakly adic rings,9249C1254EAE181B0321461633D93967828F72FC3F1ECA3B1B42F271E404C385
0GXE,formal-spaces-definition-weakly-adic,formal-spaces.tex,1378,definition,definition-weakly-adic,Formal Algebraic Spaces,section-weakly-adic,Weakly adic rings,F79C9D98B405AEBE4BE115BF1ED55D2A9AF36571AEC1CEA6EAAFC9F463BB7BE4
0GXF,formal-spaces-lemma-weakly-adic,formal-spaces.tex,1416,lemma,lemma-weakly-adic,Formal Algebraic Spaces,section-weakly-adic,Weakly adic rings,26D92FC846663FCAC340B0A16C1C4C50335C294451F4B272C976E9EA8CF75C0E
0GXG,formal-spaces-lemma-weakly-adic-finite-generation-bis,formal-spaces.tex,1482,lemma,lemma-weakly-adic-finite-generation-bis,Formal Algebraic Spaces,section-weakly-adic,Weakly adic rings,CBC1F96F3D4423ADF07FACFD9191F49070F43FA7B8965C72609806F1A00819FB
0GXH,formal-spaces-lemma-weakly-adic-finite-generation,formal-spaces.tex,1497,lemma,lemma-weakly-adic-finite-generation,Formal Algebraic Spaces,section-weakly-adic,Weakly adic rings,87EA247E217DAD3ACED1EF8946145AFC8F2F3265B5E79C58A2DFF213D5E49BDE
0GXI,formal-spaces-lemma-taut-ascent-weakly-adic,formal-spaces.tex,1524,lemma,lemma-taut-ascent-weakly-adic,Formal Algebraic Spaces,section-weakly-adic,Weakly adic rings,19854817C7CAF14AF2A2091A562BF29CFABA64CA9C2A946C83CB3D020B175063
0GXJ,formal-spaces-lemma-completed-tensor-product-weakly-adic,formal-spaces.tex,1539,lemma,lemma-completed-tensor-product-weakly-adic,Formal Algebraic Spaces,section-weakly-adic,Weakly adic rings,A4E04CF87ECF462677C2BF388FA78DBCB3351C80B17C0556C079A02F345643E2
0GXK,formal-spaces-section-taut-descent,formal-spaces.tex,1568,section,section-taut-descent,Formal Algebraic Spaces,section-taut-descent,Descending properties,943807EC7B2875CFCD2FDFC293D8B8C618638717784C45DC04F2465C9E5DFCA7
0GXL,formal-spaces-lemma-taut-descent-countable,formal-spaces.tex,1584,lemma,lemma-taut-descent-countable,Formal Algebraic Spaces,section-taut-descent,Descending properties,E9FAA0B41649D7AA34DCC7C2262E5CAABEB1357127EC9B541E9B550C58FA54E8
0GXM,formal-spaces-lemma-taut-descent-weakly-admissible,formal-spaces.tex,1604,lemma,lemma-taut-descent-weakly-admissible,Formal Algebraic Spaces,section-taut-descent,Descending properties,A08DC769A6EFCFD91A29CFA684FD2846FDB4F57F1C14B1AE58EDAE4F18B2F2DC
0GXN,formal-spaces-lemma-taut-descent-admissible,formal-spaces.tex,1622,lemma,lemma-taut-descent-admissible,Formal Algebraic Spaces,section-taut-descent,Descending properties,946AC5BDF308E30A2873E16BA5F9CC017A5381FB784A746F2827FBCFA8D4B230
0GXP,formal-spaces-lemma-taut-descent-weakly-adic,formal-spaces.tex,1640,lemma,lemma-taut-descent-weakly-adic,Formal Algebraic Spaces,section-taut-descent,Descending properties,D8134B59E7989D294A55ADC167E82A8772B5CCEC5B356D93B3B5DE6232502D9E
0GXQ,formal-spaces-lemma-taut-descent-adic-star,formal-spaces.tex,1676,lemma,lemma-taut-descent-adic-star,Formal Algebraic Spaces,section-taut-descent,Descending properties,9DBF79850D460D05ADA908EAEEB380B8A1E7CC5DD6D1046929DE3240666343F5
0AI6,formal-spaces-section-affine-formal-algebraic-spaces,formal-spaces.tex,1742,section,section-affine-formal-algebraic-spaces,Formal Algebraic Spaces,section-affine-formal-algebraic-spaces,Affine formal algebraic spaces,4CEBCEFC18A15FD9EBCD13290386EE4A57A7CB8AC396B7AEDF5E9E72CA3DB451
0AI7,formal-spaces-definition-affine-formal-algebraic-space,formal-spaces.tex,1758,definition,definition-affine-formal-algebraic-space,Formal Algebraic Spaces,section-affine-formal-algebraic-spaces,Affine formal algebraic spaces,4360B1C32C706E6CD07C67F010A649107CEF7A7121D79A5BEDD3D367D048807A
0AI8,formal-spaces-lemma-diagonal-affine-formal-algebraic-space,formal-spaces.tex,1793,lemma,lemma-diagonal-affine-formal-algebraic-space,Formal Algebraic Spaces,section-affine-formal-algebraic-spaces,Affine formal algebraic spaces,DD465B43AFAF81E496D7D488F5631901CCBA667BF15B5910BA9FFA47DEB55378
0AI9,formal-spaces-lemma-covering-by-thickenings,formal-spaces.tex,1840,lemma,lemma-covering-by-thickenings,Formal Algebraic Spaces,section-affine-formal-algebraic-spaces,Affine formal algebraic spaces,A3CCF6B6014787E1AEEC7F747560685B1793F03C67BD81F1FBCA10F334B7E78A
0AIA,formal-spaces-lemma-factor-through-thickening,formal-spaces.tex,1863,lemma,lemma-factor-through-thickening,Formal Algebraic Spaces,section-affine-formal-algebraic-spaces,Affine formal algebraic spaces,3E79D54553569C3FA89673C9F757FB96094028836A4A2D86808C671AAFB54615
0AIB,formal-spaces-lemma-characterize-affine-formal-algebraic-space,formal-spaces.tex,1879,lemma,lemma-characterize-affine-formal-algebraic-space,Formal Algebraic Spaces,section-affine-formal-algebraic-spaces,Affine formal algebraic spaces,CDA6DE32D23578F1A034E91D31D0494E5E8FF1F4E3121626FA9023456D95C634
0AIC,formal-spaces-lemma-mcquillan-affine-formal-algebraic-space,formal-spaces.tex,1918,lemma,lemma-mcquillan-affine-formal-algebraic-space,Formal Algebraic Spaces,section-affine-formal-algebraic-spaces,Affine formal algebraic spaces,E9C4E4D3AD4F59B4A1D3CC1355689F44890F901608B3A766CF56B1DD81AFEC11
0AID,formal-spaces-definition-types-affine-formal-algebraic-space,formal-spaces.tex,2022,definition,definition-types-affine-formal-algebraic-space,Formal Algebraic Spaces,section-affine-formal-algebraic-spaces,Affine formal algebraic spaces,CA3DC67FC6448F1DD10CDA5C5AD455E2F9BA5C60542DF921EE7BF9BD5EEAE54E
0AIE,formal-spaces-remark-compare-with-affine-formal-schemes,formal-spaces.tex,2060,remark,remark-compare-with-affine-formal-schemes,Formal Algebraic Spaces,section-affine-formal-algebraic-spaces,Affine formal algebraic spaces,FD5238A710A9C2E1686B9C257077A99FFCCB76EB6825B06FAF91EB11B9866E4B
0AIF,formal-spaces-definition-affine-formal-spectrum,formal-spaces.tex,2087,definition,definition-affine-formal-spectrum,Formal Algebraic Spaces,section-affine-formal-algebraic-spaces,Affine formal algebraic spaces,9E35A9D43517C26A9CCD9198317F318FF901A3F9EADD3C4355BBE0C13F084549
0AN0,formal-spaces-lemma-morphism-between-formal-spectra,formal-spaces.tex,2138,lemma,lemma-morphism-between-formal-spectra,Formal Algebraic Spaces,section-affine-formal-algebraic-spaces,Affine formal algebraic spaces,B48CF8BD470DFA218C098CAD5E4AB8FE36E43A9EF8BB6FCC0950AF31F255A162
0AIG,formal-spaces-lemma-presentation-representable,formal-spaces.tex,2164,lemma,lemma-presentation-representable,Formal Algebraic Spaces,section-affine-formal-algebraic-spaces,Affine formal algebraic spaces,5A682AC77C4F43363053B234C08D294BDDED7ABBFA25FE5D2F2E2EC7397386D6
0AIH,formal-spaces-section-countably-indexed,formal-spaces.tex,2200,section,section-countably-indexed,Formal Algebraic Spaces,section-countably-indexed,Countably indexed affine formal algebraic spaces,A9D71E4A583920A8F87EA6F027D909C19115D1A42A15657778EEC20A2BBF1F60
0AII,formal-spaces-lemma-countable-affine-formal-algebraic-space,formal-spaces.tex,2206,lemma,lemma-countable-affine-formal-algebraic-space,Formal Algebraic Spaces,section-countably-indexed,Countably indexed affine formal algebraic spaces,D345E13DC45FA90B8A24765267564FD04269D699A7276AC3D4BD41D81692E32B
0AIJ,formal-spaces-definition-countable,formal-spaces.tex,2225,definition,definition-countable,Formal Algebraic Spaces,section-countably-indexed,Countably indexed affine formal algebraic spaces,E0E183185EC9D0F314E56DEC53C8F7C3B433E598D6EAE71AA196C221A4432533
0AIK,formal-spaces-lemma-implications-between-types,formal-spaces.tex,2236,lemma,lemma-implications-between-types,Formal Algebraic Spaces,section-countably-indexed,Countably indexed affine formal algebraic spaces,D206B96F4B005EE470C4E200FA263BDDD86B26278AECA8A48CE8CEB37D585B97
0AN1,formal-spaces-lemma-countably-indexed,formal-spaces.tex,2276,lemma,lemma-countably-indexed,Formal Algebraic Spaces,section-countably-indexed,Countably indexed affine formal algebraic spaces,4757B37E93DBC4179A1E59BB5E95F4EBC1837C9EB6D0CA44B66C2AA314273447
0AKM,formal-spaces-lemma-characterize-noetherian-affine,formal-spaces.tex,2341,lemma,lemma-characterize-noetherian-affine,Formal Algebraic Spaces,section-countably-indexed,Countably indexed affine formal algebraic spaces,6108D94864855F22B912C2556B31554E280F9B4F98E7CF75920343A426792133
0AIL,formal-spaces-section-formal-algebraic-spaces,formal-spaces.tex,2399,section,section-formal-algebraic-spaces,Formal Algebraic Spaces,section-formal-algebraic-spaces,Formal algebraic spaces,DF886B645D2E91FF1346FB79829042EC144A78A9DCE582764B3CF98AD6A76857
0AIM,formal-spaces-definition-formal-algebraic-space,formal-spaces.tex,2418,definition,definition-formal-algebraic-space,Formal Algebraic Spaces,section-formal-algebraic-spaces,Formal algebraic spaces,1DDCA3A6F71E36874471E341C45AC8BEBFD90B4DDD69B1C0B1ABD33C137DAA08
0AIP,formal-spaces-lemma-diagonal-formal-algebraic-space,formal-spaces.tex,2450,lemma,lemma-diagonal-formal-algebraic-space,Formal Algebraic Spaces,section-formal-algebraic-spaces,Formal algebraic spaces,82506F3D8F3323E2212320EB84D140E26EEAD7C8C53D88F92139DF08D4FC05CF
0AIQ,formal-spaces-lemma-space-to-formal-space,formal-spaces.tex,2510,lemma,lemma-space-to-formal-space,Formal Algebraic Spaces,section-formal-algebraic-spaces,Formal algebraic spaces,AB56C48A62716F3A112D837A711A6D3EC46848A30B6F23E3386B1D67DCC411EE
0AIR,formal-spaces-remark-compare-with-formal-schemes,formal-spaces.tex,2530,remark,remark-compare-with-formal-schemes,Formal Algebraic Spaces,section-formal-algebraic-spaces,Formal algebraic spaces,FF0F59A932ABCACC9AF544BCFA6DA61A7C41D675BDB977818074CFAC055A141E
0AIS,formal-spaces-remark-set-theoretic,formal-spaces.tex,2552,remark,remark-set-theoretic,Formal Algebraic Spaces,section-formal-algebraic-spaces,Formal algebraic spaces,B8DCF99F900DA2C1ABDE93C7EE9E445E1C793C4A260BEE6E53BD8A9FE45289C4
0GB5,formal-spaces-section-reduction,formal-spaces.tex,2609,section,section-reduction,Formal Algebraic Spaces,section-reduction,The reduction,6996A3BEEB77EE6D4027B356C8A612340D9BB7780BB387807DD27E4BB704B2E7
0AIN,formal-spaces-lemma-reduction-formal-algebraic-space,formal-spaces.tex,2616,lemma,lemma-reduction-formal-algebraic-space,Formal Algebraic Spaces,section-reduction,The reduction,3E5BEEA17532A2835E5F7169A1DED7902A60FC910395F7B393A8F94C5E6442EC
0GB6,formal-spaces-example-reduction-affine-formal-spectrum,formal-spaces.tex,2694,example,example-reduction-affine-formal-spectrum,Formal Algebraic Spaces,section-reduction,The reduction,1E6405024DD722D3578B595E852B813C35D60B698C15775906B9C817CCA3B30F
0GB7,formal-spaces-lemma-reduction-smooth,formal-spaces.tex,2706,lemma,lemma-reduction-smooth,Formal Algebraic Spaces,section-reduction,The reduction,1A0784279214AB74A1499CCC8AFE769A9A3A13FC8D191170FB54FDB70A4AFA1C
0GB8,formal-spaces-lemma-reduction-surjective,formal-spaces.tex,2726,lemma,lemma-reduction-surjective,Formal Algebraic Spaces,section-reduction,The reduction,F3AA5DFC66755CF7EBFB632EFB15FEA2A03BAAD1DE7237AC28E408E47A7A9F2B
0AIT,formal-spaces-section-global-colimits,formal-spaces.tex,2745,section,section-global-colimits,Formal Algebraic Spaces,section-global-colimits,Colimits of algebraic spaces along thickenings,4EE53162BFA014E23FB056262AD586AA75C2B9E24015732086BB065C5E7EE186
0AIU,formal-spaces-lemma-colimit-is-formal,formal-spaces.tex,2756,lemma,lemma-colimit-is-formal,Formal Algebraic Spaces,section-global-colimits,Colimits of algebraic spaces along thickenings,7338110F065E557F5B6794FCFD045D5129F814BA39C32A94D79C88D86FB5E5C2
