issue_id,unit_id,status,kind,claim,evidence_labels,evidence,control,resolution_decision
I000264,fac:III:2:no:54:formula:homogeneous-function,resolved,degree_difference_depends_on_shift_convention,"The fraction condition deg P minus deg Q equals n matches the Stacks convention S(n)_d=S_(n+d); the opposite grading-shift convention would label the same sheaf O(-n).",constructions-definition-twist;constructions-lemma-proj-sheaves,"FAC printed p. 246 gives degree difference n. The Stacks graded-module convention places an element of S_n in degree zero of S(n).","Record the grading convention with the comparison and do not import an opposite shift convention from another source.",D000256
I000265,fac:III:2:no:54:formula:homogeneous-function,resolved,denominator_nonvanishing_is_classical_fibrewise,"The condition Q(x) not equal to zero is well defined on a classical projective point because Q is homogeneous; scheme-theoretically it means restriction to the standard open D_+(Q), not evaluation at an arbitrary prime point.",constructions-lemma-proj-sheaves,"FAC printed p. 246 represents stalk elements by P/Q with Q(x) nonzero. Stacks uses homogeneous localization at primes and standard opens.","Translate nonvanishing to D_+(Q) and retain the classical evaluation language only in the source lineage.",D000256
I000266,fac:III:2:no:54:formula:homogeneous-function,resolved,homogeneous_subspaces_need_sheaf_compatibility,"The modules A_U^n define a sheaf only because restriction and gluing of regular functions preserve the scalar homogeneity law.",constructions-lemma-proj-sheaves,"FAC printed p. 246 passes from the A_U^0-modules A_U^n to an algebraic sheaf. The law is local on the invariant open inverse images.","Retain restriction and gluing compatibility rather than treating an arbitrary assignment of submodules as automatically sheaf-valued.",D000256
I000267,fac:III:2:prop:1,resolved,printed_local_index_defect,"In the proof of Proposition 1, the printed French refers once to the f_j as the degree-zero functions on the ith chart, although the system and the subsequent definition g_i=t_i^n f_i require f_i.",constructions-lemma-proj-sheaves;constructions-lemma-apply-modules,"FAC authority printed p. 246 visibly reads les f_j peuvent etre identifiees after defining a system (f_i). The source-aligned English records correction FAC-FR-C0032 and uses f_i.","Use f_i in the mathematical comparison, preserve the printed reading in the source correction lineage, and never silently normalize the index.",D000257
I000268,fac:III:2:no:54:formula:homogeneous-function,resolved,printed_orthographic_defect,"The printed French has élement where standard spelling requires élément; it has no mathematical effect but is an explicit source correction event.",constructions-lemma-proj-sheaves,"FAC authority printed p. 246 visibly reads Un élement, and the source-aligned component records correction FAC-FR-C0031.","Preserve the diplomatic reading in source lineage and use the corrected spelling only in the separately corrected text; do not treat it as a mathematical variant.",D000256
I000269,fac:III:2:prop:1,resolved,global_section_vanishing_requires_positive_projective_dimension,"The assertion that negative-degree global sections vanish is stated only for r at least one and fails for projective zero-space, where every O(n) is trivial.",coherent-lemma-cohomology-projective-space-over-ring,"FAC printed p. 247 explicitly assumes r at least one. The Stacks cohomology formula retains the n=0 top-degree case for negative twists.","Keep the r at least one hypothesis in the historical claim and state the zero-dimensional exception in the modern comparison.",D000257
I000270,fac:III:2:prop:1,resolved,global_homogeneous_functions_are_not_general_Proj_sections,"The identification of all nonnegative global sections with homogeneous polynomials uses the standard polynomial ring and punctured affine space; the degree map to global sections can fail to be an isomorphism for a general graded ring.",constructions-definition-twist;constructions-lemma-proj-sheaves;coherent-lemma-cohomology-projective-space-over-ring,"FAC printed p. 247 works on P_r(K). Stacks separately warns that M_0 to global sections of the associated sheaf is generally far from an isomorphism.","Confine the polynomial identification to projective space and use the full cohomology lemma for its modern extension over arbitrary base rings.",D000257
I000271,fac:III:2:prop:1,resolved,cone_extension_argument_is_hidden_in_global_section_claim,"For r at least one, the statement that a regular homogeneous function on affine (r+1)-space minus the origin is a polynomial uses extension across a codimension-at-least-two subset; it is not a formal consequence of homogeneity alone.",coherent-lemma-cohomology-projective-space-over-ring,"FAC printed p. 247 states the conclusion after the punctured-cone description without repeating its extension argument. The Stacks lemma proves the global-section computation by the standard affine Cech complex.","Use the proved Stacks computation as the modern justification and do not generalize the punctured-cone assertion to arbitrary deleted subsets.",D000257
I000272,fac:III:2:prop:2,resolved,tensor_identification_must_match_the_same_cocycle,"A local isomorphism F_i tensor O_i to F_i does not by itself give the canonical global isomorphism; the overlap maps must become exactly 1 tensor theta_ij(n).",constructions-definition-twist;constructions-lemma-apply-modules,"FAC printed p. 247 compares the gluing maps 1 tensor theta_ij(n) before identifying the local tensor products with F_i.","Check compatibility with the same transition cocycle and then glue the local tensor identifications.",D000258
I000273,fac:III:2:no:55:lemma:1,resolved,classical_principal_open_vs_scheme_open,"The locus V_Q is the classical closed-point set where Q is nonzero; its modern counterpart is the full scheme open D(Q), which also contains nonclosed primes.",schemes-lemma-f-open-affine;properties-lemma-invert-f-sections,"FAC printed p. 247 defines V_Q pointwise on an affine variety. Stacks defines the principal open by primes not containing Q.","Map V_Q to the closed-point shadow of D(Q) and state the modern localization theorem on the entire scheme open.",D000260
I000274,fac:III:2:no:55:lemma:1,resolved,extension_by_zero_requires_closed_embedding,"Extending F by zero from V to affine space preserves coherence because the chosen affine embedding is closed; extension by zero from an arbitrary open immersion would not have the same coherence property.",modules-lemma-i-star-equivalence,"FAC printed p. 247 embeds the affine variety V in affine space before extending F outside V.","Retain the closed-immersion step and do not replace it by unrestricted open extension by zero.",D000260
I000275,fac:III:2:no:55:lemma:1,resolved,irreducibility_is_source_proof_artifact,"The reduction to irreducible affine space is used by the source's rational-function denominator argument but is unnecessary for module localization on an affine scheme.",properties-lemma-invert-f-sections,"FAC printed p. 247 explicitly says affine space is irreducible. The Stacks localization isomorphism assumes quasi-compactness and quasi-separatedness instead.","Preserve irreducibility as historical proof data and do not impose it on the modern theorem.",D000260
I000276,fac:III:2:no:55:lemma:1,resolved,lifting_sigma_uses_affine_exactness,"The lift of s through O_V^p to a section sigma over V_Q uses that V_Q is affine and global sections are exact for quasi-coherent modules; stalkwise surjectivity alone does not give such a global lift on an arbitrary open.",schemes-lemma-equivalence-quasi-coherent;schemes-lemma-f-open-affine,"FAC printed p. 247 invokes affineness of V_Q and Corollary 2 to Proposition 7 before choosing sigma.","Keep the affine global-section exactness step explicit or use the direct localization theorem.",D000260
I000277,fac:III:2:no:55:lemma:1,resolved,coordinate_extensions_need_common_exponent,"Applying denominator clearing to the p coordinates of sigma initially gives separate exponents; one exponent works because p is finite and larger powers preserve an extension.",properties-lemma-invert-f-sections;properties-lemma-finite-type-module,"FAC printed p. 247 uses a finite free sheaf O_V^p and concludes with one sufficiently large n.","Take the maximum of the finitely many coordinate thresholds before forming sigma-prime.",D000260
I000278,fac:III:2:no:55:lemma:1,resolved,eventual_means_all_larger_powers,"Localization first supplies one exponent clearing the denominator. The claim for every sufficiently large n follows only after multiplying the resulting global section by further powers of Q.",properties-lemma-invert-f-sections,"FAC printed p. 247 says for every sufficiently large n rather than merely for some n.","Record the upward-closed exponent argument so existence of one denominator is not misstated as the full eventual claim.",D000260
I000279,fac:III:2:no:55:lemma:1,resolved,empty_principal_open_is_trivial_case,"If Q is identically zero then V_Q is empty and the extension assertion is vacuous; the proof's lifting and rational-function language should not be used to infer nonemptiness.",properties-lemma-invert-f-sections,"FAC printed p. 247 imposes no nonzero hypothesis on Q. Scheme localization at zero gives the zero ring and the empty open.","Allow the empty principal open as a trivial boundary case and reserve denominator calculations for the nonempty case.",D000260
I000280,fac:III:2:no:55:theorem:1,resolved,stalk_generation_is_global_generation_criterion,"Generation of every stalk by the germs of global sections is equivalent to surjectivity from a direct sum of copies of O_X; it is not a claim that the global-section module equals every stalk.",modules-lemma-globally-generated,"FAC printed p. 247 states generation of the O_x-module F(n)_x by elements of Gamma(X,F(n)).","Use the Stacks stalk criterion for global generation and preserve the module structures on the stalks.",D000261
I000281,fac:III:2:no:55:theorem:1,resolved,finite_chart_generators_use_finite_type,"The existence of finitely many sections on each U_i generating all stalks uses coherence, hence finite type, on the affine chart; an arbitrary quasi-coherent sheaf need not have a finite generating family.",properties-lemma-finite-type-module;schemes-lemma-equivalence-quasi-coherent,"FAC printed pp. 247--248 invokes Corollary 1 to Theorem 2 of no. 45 on U_i isomorphic to affine space.","Keep finite type attached to the finite generator choice and use the ample criterion's finite-type clause in the modern statement.",D000261
I000282,fac:III:2:no:55:theorem:1,resolved,uniform_twist_uses_finitely_many_charts_and_generators,"Lemma 2 gives a threshold for one local generator on one chart. A single n(F) works only after taking a maximum over the finitely many standard charts and their finite generating families.",properties-proposition-characterize-ample;coherent-lemma-coherent-projective,"FAC printed pp. 247--248 has r+1 charts and finitely many s_i^alpha on each, then says Theorem 1 follows from Lemma 2.","Make the finite maximum implicit in the source proof explicit in the decision and QA record.",D000261
I000283,fac:III:2:no:55:formula:compatibility,resolved,compatibility_factor_must_match_twist_convention,"The formula s_i=(t_j/t_i)^n s_j uses the O(n) convention fixed in no. 54; reversing the ratio would describe the opposite twist.",constructions-definition-twist;constructions-lemma-apply-modules,"FAC printed p. 247 repeats the same transition factor used to define theta_ij(n) on p. 246.","Verify every later component formula against the fixed local generator t_i^n and never change the sign by convention drift.",D000262
I000284,fac:III:2:no:55:def:i-th-component,resolved,component_is_cover_and_trivialization_dependent,"The ith component is a local representative relative to the fixed standard cover and its chosen trivialization; it is not an intrinsic component of the global section.",constructions-definition-twist;constructions-lemma-standard-covering-projective-space,"FAC printed p. 247 defines the term immediately after displaying the standard-chart compatibility law.","Retain the term only as source proof notation and use restrictions under local trivializations in the modern account.",D000263
I000285,fac:III:2:no:55:lemma:2,resolved,chart_ratio_has_exact_nonvanishing_locus,"On U_j the ratio t_i/t_j is regular, and its nonvanishing locus is exactly U_i intersect U_j; this depends on t_j already being a unit on U_j.",constructions-lemma-standard-covering-projective-space;schemes-lemma-f-open-affine,"FAC printed p. 248 states both regularity and the zero locus U_j minus U_i intersect U_j.","Use t_i/t_j as the principal-open coordinate on U_j and do not treat it as a global function on projective space.",D000264
I000286,fac:III:2:no:55:formula:lemma2-local-extension,resolved,one_p_requires_finite_chart_uniformization,"Applying Lemma 1 separately for each j yields thresholds depending on j. One exponent p works because the chart index set is finite and an extension remains valid after multiplying by extra powers.",properties-lemma-invert-f-sections;properties-lemma-invert-s-sections,"FAC printed p. 248 later says the s-prime_j are defined with the same exponent p.","Take the maximum over all j and adjust each extension to that common exponent before comparing overlaps.",D000265
I000287,fac:III:2:no:55:formula:lemma2-local-extension,resolved,j_equals_i_requires_normalized_choice,"For j=i the function t_i/t_i is one, so the proof may and must choose s-prime_i=s_i to preserve the prescribed component; an arbitrary extension representative would obscure this normalization.",properties-lemma-invert-s-sections,"FAC printed p. 248 explicitly notes that the j=i case gives s-prime_i=s_i.","Fix the ith local extension to the original section before uniformizing the other charts.",D000265
I000288,fac:III:2:no:55:formula:lemma2-compatibility,resolved,overlap_defect_lives_on_affine_intersection,"The defect s-prime_j-(t_k/t_j)^p s-prime_k is a section on U_j intersect U_k, and the annihilation argument uses that this standard intersection is affine and quasi-compact.",properties-lemma-invert-f-sections;constructions-lemma-standard-covering-projective-space,"FAC printed p. 248 applies Proposition 6 of no. 43 on U_j intersect U_k. This intersection is the principal open where t_k/t_j is nonzero in U_j.","Keep the exact overlap as the ambient affine space for denominator killing.",D000266
I000289,fac:III:2:no:55:formula:lemma2-compatibility,resolved,defect_vanishing_requires_transition_calculation,"The overlap defect vanishes on the triple intersection only after substituting both local extension formulas and cancelling the coordinate ratios.",constructions-lemma-apply-modules,"FAC printed p. 248 states the vanishing on U_i intersect U_j intersect U_k before applying the annihilation proposition.","Retain the explicit transition calculation and do not infer vanishing merely because both terms came from local extensions.",D000266
I000290,fac:III:2:no:55:formula:lemma2-compatibility,resolved,annihilating_multiplier_uses_j_chart_coordinate,"The power killing the defect is (t_i/t_j)^q on U_j intersect U_k; replacing its denominator by t_k changes the section and does not follow from the cited annihilation result.",properties-lemma-invert-f-sections,"FAC printed p. 248 displays the multiplier t_i^q/t_j^q and applies the zero-locus statement in the j-chart.","Preserve the j-chart multiplier until the final algebraic rearrangement.",D000266
I000291,fac:III:2:no:55:formula:lemma2-compatibility,resolved,one_q_requires_finitely_many_pairs,"The annihilation exponent initially depends on the ordered pair (j,k). A common q exists because there are finitely many chart pairs and larger powers preserve zero.",properties-lemma-invert-s-sections,"FAC printed p. 248 says for every sufficiently large q and then uses one q in all component definitions.","Take a maximum over the finite pair set before defining the global system.",D000266
I000292,fac:III:2:no:55:formula:gluing,resolved,exponent_addition_must_be_checked,"The final transition exponent is n=p+q: substituting s_j=(t_i/t_j)^q s-prime_j into the killed defect gives exactly s_j=(t_k/t_j)^(p+q) s_k.",constructions-definition-twist;constructions-lemma-apply-modules,"FAC printed p. 248 performs this substitution and names n=p+q.","Check the coordinate powers algebraically so no p, q, j, or k exponent is dropped in the gluing formula.",D000267
I000293,fac:III:2:no:55:lemma:2,resolved,lemma_proves_every_large_n_not_one_twist,"The construction must yield a section for every sufficiently large n, not only for the single value p+q first chosen. This follows because q may be increased arbitrarily beyond the common annihilation threshold.",properties-lemma-invert-s-sections,"FAC printed p. 248 states pour tout n assez grand and its proof allows every sufficiently large q.","Record the full tail of valid exponents and do not weaken the source theorem to existence of one twist.",D000264
I000294,fac:III:2:no:55:theorem:1,resolved,modern_eventual_generation_retains_ample_finite_type_hypotheses,"The modern generalization requires an ample invertible sheaf and a finite-type quasi-coherent module on a quasi-compact scheme; eventual global generation is not asserted for arbitrary line bundles or arbitrary modules.",properties-proposition-characterize-ample,"FAC printed pp. 247--248 uses O(1) on projective space and a coherent algebraic sheaf. These satisfy the modern hypotheses.","State the ample and finite-type hypotheses whenever presenting the general theorem.",D000261
I000295,fac:III:2:no:55:corollary,resolved,finite_number_of_global_generators_needs_finite_type_and_quasi_compactness,"Global generation by the full set of sections gives a possibly infinite free quotient. Reducing it to O^p with finite p uses local finite generation of the coherent sheaf together with quasi-compactness.",modules-lemma-globally-generated;properties-lemma-finite-type-module,"FAC printed p. 248 invokes quasi-compactness after applying Theorem 1 to the coherent sheaf F(-n).","Retain both finite type and quasi-compactness in the passage to a finite quotient.",D000268
I000296,fac:III:2:no:55:corollary,resolved,corollary_twist_sign_is_relative_to_large_positive_twist,"The proof chooses n so that F(-n) is globally generated; thus -n is the large positive twist and the final quotient uses O(n). Renaming the large positive integer without changing signs would reverse the conclusion.",constructions-lemma-apply-modules;properties-proposition-characterize-ample,"FAC printed p. 248 writes F(-n), then twists back by n and obtains O(n)^p mapping onto F.","Preserve the source variable and sign through both twisting steps or explicitly rename it with the corresponding sign change.",D000268
I000297,fac:III:2:no:55:corollary,resolved,twisting_the_quotient_requires_exactness,"Passing from O^p onto F(-n) to O(n)^p onto F requires twisting to preserve surjectivity, which holds because O(n) is invertible on projective space.",modules-definition-invertible;constructions-lemma-apply-modules,"FAC printed p. 248 uses F isomorphic to F(-n)(n) and O^p(n) isomorphic to O(n)^p.","Invoke the tensor autoequivalence or exactness of twisting before transporting the quotient.",D000268
I000298,fac:III:2:no:55,resolved,classical_coherent_algebraic_sheaf_maps_to_modern_coherent_module,"The source's coherent algebraic sheaf is a coherent module sheaf on a classical projective variety. Its modern comparison is a coherent quasi-coherent O-module on the associated Noetherian projective scheme, not an arbitrary sheaf of sets.",coherent-lemma-coherent-projective;properties-proposition-characterize-ample,"FAC printed pp. 247--248 repeatedly uses module stalks, tensor twists, finite free quotients, and affine coherence.","Keep the coefficient category explicit when applying the scheme-theoretic results.",D000259
I000299,fac:III:2:no:55:theorem:1,resolved,classical_pointwise_generation_extends_to_all_scheme_points,"FAC checks generation at classical points x in P_r(K). The modern stalk criterion applies to every scheme point, including generic and other nonclosed primes.",modules-lemma-globally-generated;properties-proposition-characterize-ample,"FAC printed p. 247 quantifies over classical x. Stacks defines global generation by surjectivity of sheaves and tests it on all stalks.","Describe the modern result as stronger in point scope and do not identify the classical point set with the whole scheme.",D000261
I000300,fac:III:2:no:55:theorem:1,resolved,eventual_generation_is_uniform_for_all_larger_twists,"The theorem asserts one threshold n(F) valid simultaneously for every n at least that threshold and every point; a proof of global generation for one selected twist is insufficient.",properties-proposition-characterize-ample,"FAC printed p. 247 states both universal quantifiers, and the proof's thresholds are upward closed after finite uniformization.","Retain a single uniform threshold and verify the all-larger-twists clause in the mapping rationale.",D000261
I000301,fac:III:2:no:56:def:graded-algebra,resolved,standard_polynomial_grading_is_a_special_case,"FAC fixes S=K[t_0,...,t_r] with every variable in degree one; this does not cover an arbitrary nonnegatively graded ring or a ring not generated in degree one.",algebra-section-graded;algebra-remark-FAC-graded-conventions,"FAC authority printed p. 248 defines S_n as the homogeneous polynomials of degree n. Stacks allows any direct-sum grading in nonnegative degrees.","Treat the FAC algebra as the standard polynomial special case and preserve degree-one generation wherever a later projective argument uses it.",D000270
I000302,fac:III:2:no:56:def:graded-module,resolved,grading_is_an_internal_direct_sum,"The decomposition of M is an internal direct sum, so every element has only finitely many nonzero homogeneous components; an unrestricted product decomposition would define a different object.",algebra-section-graded,"FAC printed p. 248 says somme directe even though the displayed formula uses a summation sign. Stacks writes the direct-sum symbol explicitly.","Retain the direct-sum meaning and do not infer infinite-support homogeneous expansions from the printed summation glyph.",D000271
I000303,fac:III:2:no:56:def:graded-module,resolved,ring_and_module_degree_ranges_are_asymmetric,"FAC sets S_n=0 for n<0 but allows M_n for every integer n. Forcing the module to vanish in negative degree would narrow the source definition.",algebra-section-graded;algebra-remark-FAC-graded-conventions,"FAC printed p. 248 indexes the algebra and module by Z after setting only the negative algebra pieces to zero. Stacks explicitly allows negative module degrees.","Keep rings nonnegatively graded and modules integer graded in both the comparison and every later shift calculation.",D000271
I000304,fac:III:2:no:56:def:homogeneous-homomorphism,resolved,degree_shifted_maps_are_not_default_stacks_maps,"FAC calls every degree-s map homogeneous and reserves the word homomorphism for s=0. Stacks calls only degree-zero maps maps of graded modules and records the other degrees in GrHom_s.",algebra-section-graded;algebra-remark-FAC-graded-conventions,"FAC printed p. 248 gives phi(M_n) contained in M'_(n+s). The Stacks section defines GrHom_s(M,M') as GrHom_0(M,M'(s)).","Translate degree-s maps through GrHom_s and never cite a degree-zero categorical map as if it could shift degrees.",D000272
I000305,fac:III:2:no:56:def:homogeneous-homomorphism,resolved,grhom_subscript_has_the_source_degree_sign,"Because M'(s)_n=M'_(n+s), an element of GrHom_s raises source degree n to target degree n+s. Reversing the shift convention would turn s into -s.",algebra-section-graded;algebra-remark-FAC-graded-conventions,"The source formula on printed p. 248 and the Stacks definition of GrHom_s use the same n+s target degree.","Check GrHom indices against the displayed component formula rather than relying on an external shift convention.",D000272
I000306,fac:III:2:no:56:def:shift,resolved,twist_lowers_displayed_degree,"The equality M(n)_p=M_(n+p) means an element of degree n+p in M is displayed in degree p in M(n); the twist lowers degrees by n rather than raising them.",algebra-section-graded;algebra-remark-FAC-graded-conventions,"FAC printed pp. 248--249 states the formula and immediately says that degrees are lowered by n units. Stacks uses the identical formula.","Preserve M(n)_p=M_(n+p) verbatim and test every basis or Proj twist against it.",D000273
I000307,fac:III:2:no:56:def:free-graded-module,resolved,homogeneous_basis_degree_d_uses_S_minus_d,"The copy of S generated by a basis vector of degree d is S(-d), since 1 has displayed degree d in S(-d). Using S(d) would reverse the grading.",algebra-remark-FAC-graded-conventions;algebra-lemma-graded-NAK,"FAC printed p. 249 describes graded free modules as sums of S(n_i), while the Stacks graded Nakayama proof maps S(-d_i) to a generator x_i of degree d_i.","Record the relation n_i=-d_i whenever the summand parameter is expressed through a basis degree.",D000277
I000308,fac:III:2:no:56:def:class-C,resolved,class_C_requires_one_uniform_upper_cutoff,"Membership in C means there is one bound after which every component M_n is zero; bounds depending on individual elements do not establish the source condition.",homology-definition-serre-subcategory;coherent-proposition-coherent-modules-on-proj,"FAC printed p. 249 says M_n=0 for n sufficiently large. The coherent Proj discussion uses the same uniform tail condition for finite modules.","State the cutoff at module level and keep it distinct from elementwise torsion in non-finite settings.",D000274
I000309,fac:III:2:no:56:def:class-C,resolved,tail_vanishing_is_not_general_elementwise_power_torsion,"For an infinitely generated graded module, every element may be killed by some power of S_+ without a single degree after which the whole module vanishes.",homology-definition-serre-subcategory;coherent-proposition-coherent-modules-on-proj,"Stacks identifies S_+-power torsion with high-degree vanishing only after imposing finite generation in the coherent Proj discussion.","Use the equivalence only for finite graded modules; retain FAC's uniform tail definition for its full class C.",D000274
I000310,fac:III:2:no:56:def:class-C,resolved,class_closure_uses_exactness_in_each_degree,"From exact A to B to C and eventual vanishing of A_n and C_n, one gets B_n=0 only by applying exactness to each sufficiently high homogeneous degree.",homology-definition-serre-subcategory;algebra-section-graded,"FAC printed p. 249 states the closure as clear. Stacks records that an exact sequence of graded modules is exact in every degree and defines the same Serre closure condition.","Keep the maps degree zero and invoke degreewise exactness when identifying C as a Serre class.",D000274
I000311,fac:III:2:no:56:def:C-morphism,resolved,C_injective_is_not_actual_injective,"A C-injective morphism may have a nonzero kernel; its kernel is merely invisible in sufficiently high degree. The analogous warning applies to C-surjective morphisms and cokernels.",homology-lemma-serre-subcategory-is-kernel,"FAC printed p. 249 defines the relative terms by membership of kernel and cokernel in C, not by their vanishing.","Use the C-prefix every time the original-category morphism need not be injective or surjective.",D000275
I000312,fac:III:2:no:56:def:C-morphism,resolved,C_bijective_becomes_invertible_only_in_the_quotient,"A C-bijective morphism need not be an isomorphism of graded modules; it becomes invertible after localization at morphisms whose kernel and cokernel lie in the Serre class.",homology-lemma-serre-subcategory-is-kernel;coherent-proposition-coherent-modules-on-proj,"FAC printed p. 249 defines C-bijective by two relative conditions. The Stacks quotient construction uses precisely that multiplicative system.","Distinguish the original category from its Serre quotient whenever using the word isomorphism.",D000275
I000313,fac:III:2:no:56:def:TF,resolved,the_high_degree_tail_is_a_submodule_because_S_is_nonnegative,"The sum of M_n for n at least p is stable under S only because multiplication by S_d has d at least zero. The same formula need not define a submodule over a genuinely Z-graded ring with negative ring degrees.",algebra-section-graded;coherent-proposition-coherent-modules-on-proj,"FAC has already set S_d=0 for d<0 on printed p. 248 before defining the tail on p. 249. Stacks adopts the same nonnegative ring convention.","Carry the nonnegative grading hypothesis with the finite-tail definition.",D000276
I000314,fac:III:2:no:56:def:TF,resolved,TF_is_weaker_than_finite_generation_of_the_whole_module,"Condition (TF) allows an arbitrarily large or infinitely generated part in degrees below the cutoff; only the upper tail must be finitely generated.",coherent-proposition-coherent-modules-on-proj,"FAC printed p. 249 separately defines finite generation and then introduces (TF). Its equivalence is with a finite module only modulo C.","Never replace (TF) by ordinary finite generation before passing to the high-degree quotient relation.",D000276
I000315,fac:III:2:no:56:def:TF,resolved,finite_representative_equivalence_uses_the_polynomial_noetherian_context,"The converse from a C-isomorphism with a finite module to a finitely generated high-degree tail uses control of submodules of finite modules; the source is working over the Noetherian polynomial ring S.",coherent-proposition-coherent-modules-on-proj;homology-lemma-serre-subcategory-is-kernel,"FAC fixes S=K[t_0,...,t_r] before asserting the equivalence on printed p. 249. The Stacks coherent quotient likewise assumes Noetherian and finite-generation hypotheses.","Do not export the equivalence to an arbitrary non-Noetherian graded ring without a separate proof.",D000276
I000316,fac:III:2:no:56:def:TF,resolved,TF_class_closure_retains_finiteness_hypotheses,"Showing that modules satisfying (TF) form a Serre class requires finite-generation control on the high-degree kernels, images, and extensions; it is not only the degreewise vanishing argument used for C.",homology-definition-serre-subcategory;coherent-proposition-coherent-modules-on-proj,"FAC printed p. 249 makes the claim after fixing a polynomial ring over a field. Stacks works with finite modules over a Noetherian graded ring in the projective quotient.","Retain the Noetherian polynomial context for the historical assertion and use the stated Stacks hypotheses in the modern formulation.",D000276
I000317,fac:III:2:no:56:def:free-graded-module,resolved,graded_free_is_stronger_than_ungraded_free,"A free underlying S-module is graded free in the source sense only when it admits a basis of homogeneous elements compatible with the given grading.",algebra-remark-FAC-graded-conventions;algebra-lemma-graded-NAK,"FAC printed p. 249 explicitly requires a homogeneous basis and identifies the result with a direct sum of shifts.","Use direct sums of S(n_i) as the graded notion and do not infer it from ungraded freeness alone.",D000277
I000318,fac:III:2:no:56:def:graded-algebra,resolved,negative_algebra_pieces_are_zero_by_convention,"Although FAC writes the direct sum over all integers, it has first declared S_n=0 for n<0. Later formulas with arbitrary p and q therefore do not introduce negative-degree ring elements.",algebra-section-graded;algebra-remark-FAC-graded-conventions,"FAC printed p. 248 explicitly sets the negative pieces to zero before writing S as the sum over Z. Stacks starts directly with a sum over d at least zero.","Normalize the index range only with an explicit note that the negative summands are zero.",D000270
I000319,fac:III:2:no:56:def:graded-module,resolved,homogeneous_submodule_uses_intersection_components,"A submodule N is homogeneous exactly when N is the direct sum of N intersect M_n; merely being generated by elements that are not verified homogeneous does not supply this decomposition.",algebra-section-graded,"FAC printed p. 248 gives the intersection criterion. Stacks treats graded submodules as subobjects carrying the induced degree pieces.","Check the component decomposition before applying degreewise exactness or forming graded quotients.",D000271
I000320,fac:III:2:no:56:def:class-C,resolved,source_class_terminology_has_an_exact_bibliographic_lineage,"The word class in no. 56 refers specifically to Serre's 1953 class of abelian groups, not to an unspecified collection or a later quotient-category convention.",homology-definition-serre-subcategory,"FAC printed p. 249 cites [14], Chapter I; FAC bibliography item [14] is Serre's Groupes d'homotopie et classes de groupes abeliens, which Stacks cites directly in its Serre-subcategory section.","Preserve both the FAC application and the original Serre reference in the history chain.",D000274
I000321,fac:III:2:no:56,resolved,metadata_only_remark_rendered_empty,"A newly introduced remark initially contained only reference and history environments, which are suppressed in the ordinary reader and therefore produced an empty numbered remark.",algebra-remark-FAC-graded-conventions,"The first 1100 dpi render of algebra.pdf p. 129, SHA-256 9575517442AA4824A5690F43C66CAFA8AF7C1AB5AF4A9B71A6B8549F479EBC1D, visibly showed only Remark 56.1. The corrected render SHA-256 F7CE2D35A925D483C5F68E2A1FDB8F1485FC4ACF13C7E359803344E69161A6CA includes the degree-s and S(-d) statement.","Require every newly numbered reader statement to retain substantive visible mathematical text outside hidden provenance environments.",D000269
I000322,fac:III:2:no:57:def:S-U,resolved,printed_singleton_typo,"The printed sentence has U=X although it introduces the singleton abbreviation S(x); the only coherent reading is U={x}.",constructions-definition-structure-sheaf,"FAC authority SHA-256 B8C6508249308F5D8BC886B9E6360F1EC4FDC8F0F18EFAA03EE0E36B591551CA printed p. 249 visibly reads 'Pour U = X, on ecrira S(x) au lieu de S({x})'. The source-aligned English component corrects this to U={x}.","Record the printed reading and the exact correction; never silently propagate U=X or invent a source correction identifier.",D000279
I000323,fac:III:2:no:57:def:S-U,resolved,empty_open_is_excluded,"The definition requires U to be nonempty: on the empty set the nonvanishing condition is vacuous, so 0 would belong to S(U), contradicting the stated localization convention.",constructions-lemma-standard-open,"FAC printed p. 249 explicitly begins with a nonempty subset U and immediately says S(U) does not contain 0.","Retain the nonempty hypothesis in the historical construction; handle the empty open only after the sheaf is constructed.",D000279
I000324,fac:III:2:no:57:def:S-U,resolved,classical_points_are_not_all_proj_points,"FAC tests Q(x) at classical points of projective space, whereas Proj(S) contains every homogeneous prime not containing S_+, including nonclosed points.",algebra-lemma-proj-prime;constructions-definition-structure-sheaf,"FAC printed p. 249 works with x in the classical projective space fixed in Chapter III. Stacks defines Proj through homogeneous prime ideals and computes its stalks at all of them.","State the classical closed-point scope and classify the all-prime modern construction as stronger.",D000279
I000325,fac:III:2:no:57:def:S-U,resolved,all_open_denominators_are_not_the_standard_open_basis,"The set of every homogeneous denominator nonvanishing throughout an arbitrary U is not the datum used by the Stacks Proj construction; on a standard open the reusable datum is degree-zero localization at powers of its defining homogeneous element.",constructions-lemma-standard-open;constructions-definition-structure-sheaf,"FAC printed p. 249 defines S(U) for every nonempty open. Stacks defines M_(f) on D_+(f), proves compatibility for inclusions of standard opens, and only then extends from the basis.","Compare S(U)-fractions with M_(f) only on standard opens and do not export the raw formula as the definition on every open.",D000279
