unit_id,item,unit_type,parent_id,source_start,source_end,source_loc,authority_sha256,source_topics,topic_evidence_labels,topic_evidence_tags,decision_id,disposition,review_state,stacks_labels,stacks_tags,rationale
tohoku:equation:5.6.4,214,equation,tohoku:section:5.6,214,214,sem/r18/nodes.csv:532,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:5.6.5,214,equation,tohoku:section:5.6,214,214,sem/r18/nodes.csv:533,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:5.6.5-bis,218,equation,tohoku:section:5.6,218,218,sem/r18/nodes.csv:534,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:5.6.5-ter,218,equation,tohoku:section:5.6,218,218,sem/r18/nodes.csv:535,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:5.6.6,214,equation,tohoku:section:5.6,214,214,sem/r18/nodes.csv:536,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext,cohomology-section-ext;derived-section-ext,06XP;0BQP,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:5.6.7,214,equation,tohoku:section:5.6,214,214,sem/r18/nodes.csv:537,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext,cohomology-section-ext;derived-section-ext,06XP;0BQP,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:5.6.8,214,equation,tohoku:section:5.6,214,214,sem/r18/nodes.csv:538,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext,cohomology-section-ext;derived-section-ext,06XP;0BQP,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:5.6.9,214;215,equation,tohoku:section:5.6,214,215,sem/r18/nodes.csv:539,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:5.7.1,219,equation,tohoku:section:5.7,219,219,sem/r18/nodes.csv:540,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:5.7.2,219,equation,tohoku:section:5.7,219,219,sem/r18/nodes.csv:541,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:5.7.3,220,equation,tohoku:section:5.7,220,220,sem/r18/nodes.csv:542,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:5.7.4,220,equation,tohoku:section:5.7,220,220,sem/r18/nodes.csv:543,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:5.7.5,220,equation,tohoku:section:5.7,220,220,sem/r18/nodes.csv:544,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:5.7.6,220,equation,tohoku:section:5.7,220,220,sem/r18/nodes.csv:545,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:5.7.7,220,equation,tohoku:section:5.7,220,220,sem/r18/nodes.csv:546,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:5.7.7-bis,220,equation,tohoku:section:5.7,220,220,sem/r18/nodes.csv:547,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:cech-h1-identification,213,equation,tohoku:section:5.5,213,213,sem/r18/nodes.csv:548,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,cech,cohomology-section-cech;cohomology-section-cech-cohomology-cohomology,01ED;01EO,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:coinduced-action-intertwiner,216,equation,tohoku:section:5.6,216,216,sem/r18/nodes.csv:549,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:coinduced-u-actions,216,equation,tohoku:section:5.6,216,216,sem/r18/nodes.csv:550,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:coinduced-u-embedding,216,equation,tohoku:section:5.6,216,216,sem/r18/nodes.csv:551,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:equivariant-hom-cohomology-vanishing,215,equation,tohoku:section:5.6,215,215,sem/r18/nodes.csv:552,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:fixed-point-free-g-covering-cohomology,210,equation,tohoku:section:5.5,210,210,sem/r18/nodes.csv:553,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,cech,cohomology-section-cech;cohomology-section-cech-cohomology-cohomology,01ED;01EO,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:fixed-point-free-refinement-map,211,equation,tohoku:section:5.5,211,211,sem/r18/nodes.csv:554,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:global-hom-product,215,equation,tohoku:section:5.6,215,215,sem/r18/nodes.csv:555,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,derived-functor;spectral-sequence,cohomology-section-derived-functors;derived-section-right-derived-functor;homology-section-spectral-sequence,011M;0156;0716,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:holomorphic-equivariant-ext-h1,219,equation,tohoku:section:5.6,219,219,sem/r18/nodes.csv:556,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext,cohomology-section-ext;derived-section-ext,06XP;0BQP,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:hom-coinduction-isomorphism,216,equation,tohoku:section:5.6,216,216,sem/r18/nodes.csv:557,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:ii-a-u-initial-term,220,equation,tohoku:section:5.7,220,220,sem/r18/nodes.csv:558,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:product-stalk-invariants,215,equation,tohoku:section:5.6,215,215,sem/r18/nodes.csv:559,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,derived-functor,cohomology-section-derived-functors;derived-section-right-derived-functor,0156;0716,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equation:single-orbit-cochain-domain,210,equation,tohoku:section:5.5,210,210,sem/r18/nodes.csv:560,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:equivalence:equivariant-holomorphic-bundles,219,equivalence,tohoku:section:5.6,219,219,sem/r18/nodes.csv:561,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,D001044,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-lemma-equivariant-holomorphic-vector-bundles-locally-free-modules,,"The analytic vector-bundle/locally-free-module equivalence and its equivariant restriction are now proved in Stacks. Compatible holomorphic fibrewise-linear G-actions correspond exactly to semilinear G-O_X-module structures on locally free analytic modules, with full faithfulness and essential surjectivity. The adjacent nonequivariant source unit D000615, extension classification, H^1, quotient descent, compactness, finite dimensionality, and GAGA are not mapped here."
tohoku:equivalence:holomorphic-bundles-locally-free-sheaves,219,equivalence,tohoku:section:5.6,219,219,sem/r18/nodes.csv:562,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,D001045,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-lemma-holomorphic-vector-bundles-locally-free-analytic-modules,,"Stacks now proves the natural equivalence between rank-n holomorphic vector bundles and analytic O_X-modules locally isomorphic to O_X^n, proves that these modules are coherent, and identifies the inverse bundle fibre as L_x tensor_{O_{X,x}} C through the residue or evaluation map. Equivariance, extension classification and H^1, quotient descent, compactness, finite dimensionality, and GAGA are separate units and are not mapped here."
tohoku:example:1.7:a,131,example,tohoku:section:1.7,131,131,sem/r18/nodes.csv:563,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000702,example_or_remark,integrated_source_stacks_and_independent_review,homology-examples-additive-diagrams-relations,,"The integrated examples identify the one-vertex no-arrow relation ne=0 with the full subcategory of objects annihilated by n, exactly as in the source."
tohoku:example:1.7:b:p1,131,example,tohoku:section:1.7,131,131,sem/r18/nodes.csv:564,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000703,example_or_remark,integrated_source_stacks_and_independent_review,categories-definition-product-category;homology-examples-additive-diagrams-relations,001K,"The integrated examples identify a vertex set with no arrows or relations with the set-indexed product category, while the existing Categories definition supplies the binary product-category convention."
tohoku:example:1.7:b:p2,132,example,tohoku:section:1.7,132,132,sem/r18/nodes.csv:565,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000704,example_or_remark,integrated_source_stacks_and_independent_review,homology-examples-additive-diagrams-relations,,The product-category example together with the one-vertex annihilator example gives the source's product of integer-annihilator relation-diagram categories.
tohoku:example:1.7:c,132,example,tohoku:section:1.7,132,132,sem/r18/nodes.csv:566,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000705,example_or_remark,integrated_source_stacks_and_independent_review,homology-examples-additive-diagrams-relations,,The integrated examples identify the two-vertex one-arrow scheme with the category of morphisms in the value category; additive annihilation relations are covered by the general definition.
tohoku:example:1.7:d,132,example,tohoku:section:1.7,132,132,sem/r18/nodes.csv:567,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000706,existing_equivalent,integrated_source_stacks_and_independent_review,categories-definition-functor;categories-definition-transformation-functors;homology-examples-additive-diagrams-relations,001B;001I,"Stacks now explicitly obtains functor categories from object and morphism graphs with identity and composition relations, identifies diagram morphisms with natural transformations, and obtains additive functors by imposing additivity relations."
tohoku:example:1.7:e,132,example,tohoku:section:1.7,132,132,sem/r18/nodes.csv:568,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000707,existing_equivalent,integrated_source_stacks_and_independent_review,homology-section-complexes;homology-lemma-cat-chain-abelian;homology-examples-additive-diagrams-relations,010V;010Y,"The integrated examples present chain complexes as representations of the integer graph with square-zero consecutive arrows, while the existing Complexes section develops the resulting category and proves pointwise abelian structure."
tohoku:example:1.7:f,132,example,tohoku:section:1.7,132,132,sem/r18/nodes.csv:569,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000708,example_or_remark,integrated_source_stacks_and_independent_review,homology-examples-additive-diagrams-relations,,The integrated examples identify one-vertex diagrams with arrows indexed by a group and multiplication and identity relations with objects carrying a group action.
tohoku:example:1.7:g,132,example,tohoku:section:1.7,132,132,sem/r18/nodes.csv:570,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,additive,homology-section-additive-categories,09SE,D000709,example_or_remark,integrated_source_stacks_and_independent_review,homology-examples-additive-diagrams-relations,,The integrated examples use additive path relations to identify one-vertex diagrams associated to a unital ring B with objects A carrying a unital ring map B to the endomorphism ring of A.
tohoku:example:1.7:h:p1,132,example,tohoku:section:1.7,132,132,sem/r18/nodes.csv:571,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000710,existing_equivalent,integrated_source_stacks_and_independent_review,categories-definition-system-over-poset;homology-examples-additive-diagrams-relations,0030,"Stacks now explicitly recovers systems over a preordered set from the corresponding vertex and arrow graph with identity and composition relations, agreeing with the existing system-over-a-poset definition."
tohoku:example:1.7:h:p2,133,example,tohoku:section:1.7,133,133,sem/r18/nodes.csv:572,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000711,existing_equivalent,integrated_source_stacks_and_independent_review,categories-definition-system-over-poset;categories-definition-presheaf;homology-examples-additive-diagrams-relations,0030;02X6,"The integrated examples recover inverse systems by arrow reversal and presheaves by applying the construction to open subsets ordered by reverse inclusion, matching the existing Stacks definitions."
tohoku:example:2.5:hom-projective-resolution,150,example,tohoku:section:2.5,150,150,sem/r18/nodes.csv:573,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000178,example_or_remark,reviewed_example_or_remark,derived-lemma-compute-ext-resolutions,06XR,"Stacks proves a projective resolution computes Ext through Hom(P,-), matching the mathematical outcome; it does not call Hom(P,-) a Tohoku resolving functor."
tohoku:example:2.5:identity-resolution,150,example,tohoku:section:2.5,150,150,sem/r18/nodes.csv:574,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000179,example_or_remark,reviewed_example_or_remark,derived-lemma-functorial-injective-resolutions,0141,"Both recursively build functorial resolutions from embeddings, but Stacks assumes functorial injective embeddings and resolves bounded-below complexes; Tohoku assumes an exact C^0 and defines an objectwise resolution of identity."
tohoku:example:bicomplex-spectral-sequences,146,example,tohoku:section:2.4,146,146,sem/r18/nodes.csv:575,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000180,example_or_remark,reviewed_example_or_remark,homology-definition-double-complex;homology-lemma-ss-double-complex;homology-lemma-first-quadrant-ss,012Y;0130;0132,"The commuting-square convention, sign-twisted total differential, two spectral sequences, E2 pages, and finite-diagonal convergence match the local treatment."
tohoku:example:cech-H2-comparison-failure:p1,177,example,tohoku:section:3.8,177,177,sem/r18/nodes.csv:576,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,cech,cohomology-section-cech;cohomology-section-cech-cohomology-cohomology,01ED;01EO,D000408,example_or_remark,reviewed_example_or_remark,,,The announced failure of surjectivity in degree two belongs to a source-specific example absent from the local Stacks TeX.
tohoku:example:cech-H2-counterexample-construction,178,example,tohoku:section:3.8,178,178,sem/r18/nodes.csv:577,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,cech,cohomology-section-cech;cohomology-section-cech-cohomology-cohomology,01ED;01EO,D000409,example_or_remark,reviewed_example_or_remark,,,The irreducible space with two irreducible closed subsets meeting in two points is the source's bespoke counterexample and has no labelled Stacks counterpart.
tohoku:example:constant-direct-image,199,example,tohoku:section:5.1,199,199,sem/r18/nodes.csv:578,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,D000866,example_or_remark,integrated_source_stacks_and_independent_review,sheaves-example-invariant-direct-image-constant,,"Stacks now proves that the invariant direct image of a constant sheaf with trivial fibre action is the same constant sheaf on X/G, and gives an explicit reflection example in which a nontrivial fibre action and a fixed point produce a non-locally-constant invariant direct image."
tohoku:example:constant-sheaf-hlc,193,example,tohoku:section:4.3,193,193,sem/r18/nodes.csv:579,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,spectral-sequence,homology-section-spectral-sequence,011M,D000504,example_or_remark,reviewed_example_or_remark,,,The HLC constant-sheaf case is an example illustrating the preceding transfer criterion rather than a standalone Stacks target.
tohoku:example:ext-bifunctor,144,example,tohoku:section:2.3,144,144,sem/r18/nodes.csv:580,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,abelian;ext;injectives,cohomology-section-ext;derived-section-ext;derived-section-injective-resolutions;homology-section-abelian-categories;homology-section-injectives,00ZX;0134;013G;06XP;0BQP,D000181,example_or_remark,reviewed_example_or_remark,derived-definition-ext;derived-lemma-compute-ext-resolutions;derived-lemma-ext-1;derived-lemma-representable-homological;derived-lemma-negative-exts,06XQ;06XR;06XV;0149;06XS,"Stacks defines Ext in both variables, proves representables are homological, gives both long exact sequences, computes Ext by injective or projective resolutions, identifies Ext^1 with extension classes, and records negative Ext vanishing; its derived-category definition needs neither enough injectives nor projectives."
tohoku:example:five-term-comparison,203,example,tohoku:section:5.2,203,203,sem/r18/nodes.csv:581,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,D000885,example_or_remark,integrated_source_stacks_and_independent_review,cohomology-example-orbit-space-equivariant-five-term-comparison,,"Stacks now specializes the common-middle comparison to the two equivariant quotient five-term sequences, identifies the maps u and u', and obtains the source's kernel and image descriptions for the two mixed edge maps."
tohoku:example:g-sheaves,195,example,tohoku:section:5.1,195,195,sem/r18/nodes.csv:582,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,D000506,example_or_remark,reviewed_example_or_remark,,,The listed naturally equivariant sheaves are illustrative examples and do not assert a distinct theorem.
tohoku:example:germ-function-direct-images,199,example,tohoku:section:5.1,199,199,sem/r18/nodes.csv:583,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,D000507,example_or_remark,reviewed_example_or_remark,,,The identification for sheaves of germs of functions under condition (D) is an application example with no exact labelled Stacks match.
tohoku:example:holomorphic-equivariant-sheaves,219,example,tohoku:section:5.6,219,219,sem/r18/nodes.csv:584,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,D000616,example_or_remark,reviewed_example_or_remark,groupoids-definition-equivariant-module,03LF,The example instantiates the source's G-ringed-space formalism on a holomorphic space. The local algebraic equivariant-module definition is related but not an exact analytic example.
tohoku:example:irreducible-constant-sheaves,160,example,tohoku:section:3.3,160,160,sem/r18/nodes.csv:585,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000276,example_or_remark,reviewed_example_or_remark,sheaves-definition-constant-sheaf,006W,"The source example proves that constant sheaves on irreducible spaces are flabby and discusses a converse. The directly matching Stacks lemma is untagged, so only the verified tagged constant-sheaf definition is recorded."
tohoku:example:noetherian-quotient,193,example,tohoku:section:4.3,193,193,sem/r18/nodes.csv:586,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,D000508,example_or_remark,reviewed_example_or_remark,more-algebra-lemma-pseudo-coherence-colimit-ext,0G8W,This noetherian-quotient case illustrates when direct limits commute with Ext; Stacks has the related pseudo-coherent colimit theorem but not this worked sheaf example.
tohoku:example:projective-bundle-vector-lift,165,example,tohoku:section:3.4,165,165,sem/r18/nodes.csv:587,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000277,example_or_remark,reviewed_example_or_remark,,,This is a specialized projective-bundle lifting application over a nonsingular complex projective variety; no directly verified tagged Stacks example matches it.
tohoku:example:sheaf-ext,144,example,tohoku:section:2.3,144,144,sem/r18/nodes.csv:588,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,abelian;ext;injectives,cohomology-section-ext;derived-section-ext;derived-section-injective-resolutions;homology-section-abelian-categories;homology-section-injectives,00ZX;0134;013G;06XP;0BQP,D000182,example_or_remark,reviewed_example_or_remark,injectives-theorem-sheaves-modules-injectives;derived-definition-ext,01DU;06XQ,"Stacks proves that sheaves of modules on a ringed site have functorial injective embeddings and defines Ext. The corrected Tohoku layer qualifies the projective statement as a possible failure in general; this is a valid contextual example, but the qualified claim has no local tagged counterpart."
tohoku:example:theorem-4.2.2-stalk-failure,193,example,tohoku:section:4.3,193,193,sem/r18/nodes.csv:589,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext,cohomology-section-ext;derived-section-ext,06XP;0BQP,D000509,example_or_remark,reviewed_example_or_remark,,,This group-algebra counterexample illustrates failure without finiteness; no officially tagged Stacks result records this particular counterexample.
tohoku:finiteness:compact-quotient-extension-classes,219,finiteness,tohoku:section:5.6,219,219,sem/r18/nodes.csv:590,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext;spectral-sequence,cohomology-section-ext;derived-section-ext;homology-section-spectral-sequence,011M;06XP;0BQP,D001046,existing_equivalent,integrated_source_stacks_and_independent_review,cohomology-lemma-compact-analytic-quotient-equivariant-ext-finite-dimensional,,"Stacks now proves finite-dimensional cohomology for coherent analytic sheaves on compact complex analytic spaces and coherence of ordinary analytic sheaf Ext in every degree. For a discontinuous analytic action with compact quotient, finite stabilizer cohomology collapses equivariant sheaf Ext to coherent invariant direct image, and spectral sequence I makes every Ext^n_{O,G}(X;A,B) finite-dimensional. The analytic bundle/module equivalence and finite-locally-free extension-class lemma then identify equivariant holomorphic bundle extensions of E by F with the corresponding finite-dimensional Ext^1 and H^1(Y,q_*^G O(E^vee tensor F)). The following algebraic analogue, noncompact cases, global properness of q, Ext vanishing, moduli, algebraization, and GAGA are excluded."
tohoku:footnote:10,199,footnote,tohoku:section:5.2,199,199,sem/r18/nodes.csv:591,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:footnote:11,217,footnote,tohoku:section:5.6,217,217,sem/r18/nodes.csv:592,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext;spectral-sequence,cohomology-section-ext;derived-section-ext;homology-section-spectral-sequence,011M;06XP;0BQP,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:footnote:12,218,footnote,tohoku:section:5.6,218,218,sem/r18/nodes.csv:593,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext;spectral-sequence,cohomology-section-ext;derived-section-ext;homology-section-spectral-sequence,011M;06XP;0BQP,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:footnote:2,135,footnote,tohoku:section:1.10,135,135,sem/r18/nodes.csv:594,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,D000053,structural_only,reviewed_structural,,,"The footnote correctly checks that ordered-index inductive systems satisfy the printed syntactic hypotheses, but those hypotheses do not rescue the false generator conclusion of Proposition 1.9.2."
tohoku:footnote:2bis,142,footnote,tohoku:section:2.2,142,142,sem/r18/nodes.csv:595,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,injectives,derived-section-injective-resolutions;homology-section-injectives,0134;013G,D000995,existing_equivalent,integrated_source_stacks_and_independent_review,homology-lemma-half-exact-nested-subobjects-enough-injectives,,"Under the proof-stage footnote's enough-injectives hypothesis, and retaining the theorem's separate half-exactness requirement on F, Stacks proves that for every P subset Q subset R the kernel of F(Q/P) to F(R/P) is contained in the image of F(Q) to F(Q/P). Thus the universal nonnegative right-satellite system is exact exactly when F is half-exact. No left/right exactness, arbitrary-F exactness, derived-functor identification, negative satellites, or all-degree assertion is substituted."
tohoku:footnote:8,160;167,footnote,tohoku:section:3.4,160,167,sem/r18/nodes.csv:596,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:footnote:9,196,footnote,tohoku:section:5.1,196,196,sem/r18/nodes.csv:597,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:formula:bilinear-equivariant-cohomology,195,formula,tohoku:section:4.4,195,195,sem/r18/nodes.csv:598,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,,,,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:formula:constant-sheaf-ext-presheaf,193,formula,tohoku:section:4.3,193,193,sem/r18/nodes.csv:599,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext,cohomology-section-ext;derived-section-ext,06XP;0BQP,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:formula:first-relative-k-initial-term,192,formula,tohoku:section:4.3,192,192,sem/r18/nodes.csv:600,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext;spectral-sequence,cohomology-section-ext;derived-section-ext;homology-section-spectral-sequence,011M;06XP;0BQP,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:formula:second-relative-k-initial-term,192,formula,tohoku:section:4.3,192,192,sem/r18/nodes.csv:601,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext,cohomology-section-ext;derived-section-ext,06XP;0BQP,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:formula:stalk-ext-filtered-colimit,193,formula,tohoku:section:4.3,193,193,sem/r18/nodes.csv:602,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext;limits,categories-section-directed-colimits;categories-section-limits;cohomology-section-ext;cohomology-section-limits;derived-section-ext,002D;01FE;04AX;06XP;0BQP,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:formula:stalk-spectral-ii-initial-term,193,formula,tohoku:section:4.3,193,193,sem/r18/nodes.csv:603,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext,cohomology-section-ext;derived-section-ext,06XP;0BQP,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
tohoku:formula:stalk-spectral-iii-initial-term,193,formula,tohoku:section:4.3,193,193,sem/r18/nodes.csv:604,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,ext;spectral-sequence,cohomology-section-ext;derived-section-ext;homology-section-spectral-sequence,011M;06XP;0BQP,,structural_only,inherits_parent,,,Embedded source component; inherit the parent disposition.
