id,work,item,unit_type,parent_id,title_en,summary_en,source_start,source_end,authority_sha256,source_file,source_line,topics
tohoku:example:ext-bifunctor,Tohoku,144,example,tohoku:section:2.3,"The preceding discussion was developed chiefly for an abelian category C in which every object is isomorphic to a subobject of an injective object, without assuming that every object is isomorphic to a quotient of a projective object. Take C 1=C 2=C , let C' b",src/targets.csv + exact aligned layer segments,144,144,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,580,abelian;ext;injectives
tohoku:example:five-term-comparison,Tohoku,203,example,tohoku:section:5.2,"For example, let u be the natural homomorphism from H 1(Y,A G) to H 1(X,A) G , and let u' be the natural homomorphism from H 1(G, (A)) to H 0(Y, H 1(G,A)) . Then the kernel of u is isomorphic to that of u' , whereas the image of u is isomorphic to the kernel o",src/targets.csv + exact aligned layer segments,203,203,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,581,
tohoku:example:g-sheaves,Tohoku,195,example,tohoku:section:5.1,"Figuratively, one may say that if X is endowed with certain structures and a sheaf A on X is defined in structural terms, then A is naturally a G -sheaf whenever the operations of G on X are automorphisms. Thus a constant sheaf can always be regarded as a G -s",src/targets.csv + exact aligned layer segments,195,195,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,582,
tohoku:example:germ-function-direct-images,Tohoku,199,example,tohoku:section:5.1,"Suppose condition (D) of 5.3 holds, and let A be the sheaf of germs of maps from X to a set M ; then A G is the sheaf of germs of maps from Y to M . Under this correspondence, if X is a differentiable manifold (resp. a real analytic space, resp. a complex anal",src/targets.csv + exact aligned layer segments,199,199,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,583,
tohoku:example:holomorphic-equivariant-sheaves,Tohoku,219,example,tohoku:section:5.6,"An example. Suppose that G is a group of automorphisms of a holomorphic variety, or more generally of a ``holomorphic space'' X , with O the sheaf of germs of holomorphic functions on X .",src/targets.csv + exact aligned layer segments,219,219,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,584,
tohoku:example:irreducible-constant-sheaves,Tohoku,160,example,tohoku:section:3.3,"An amusing example. A space X is called irreducible if it is not the union of two closed proper subsets, equivalently if every two nonempty open subsets have nonempty intersection. This is also equivalent to every open subset of X being connected. Every consta",src/targets.csv + exact aligned layer segments,160,160,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,585,
tohoku:example:noetherian-quotient,Tohoku,193,example,tohoku:section:4.3,"b) A is annihilated by an ideal I such that O/I=K is noetherian, and the Tor q O(K,M) are of finite type over K . ---Suppose that A is the constant sheaf defined by an O -module N annihilated by I , and, for simplicity, suppose that K=O/I is a field. Then",src/targets.csv + exact aligned layer segments,193,193,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,586,
tohoku:example:projective-bundle-vector-lift,Tohoku,165,example,tohoku:section:3.4,"Example: On a nonsingular complex projective variety, let E be a holomorphic fiber space with projective-space fiber (one knows, by Kodaira--Borel, that E is also an algebraic variety). Does it arise from a holomorphic vector bundle? By Proposition 3.4.1 the a",src/targets.csv + exact aligned layer segments,165,165,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,587,
tohoku:example:sheaf-ext,Tohoku,144,example,tohoku:section:2.3,An important class of cases in which an abelian category C has enough injective objects and may fail to have enough projective objects is furnished by categories of sheaves of modules over a given sheaf of rings on a topological space X . In Chapter IV we shal,src/targets.csv + exact aligned layer segments,144,144,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,588,abelian;ext;injectives
tohoku:example:theorem-4.2.2-stalk-failure,Tohoku,193,example,tohoku:section:4.3,"It is easy to construct examples (with M=N=K , p=1 , O the group algebra K(G) of a group G , and I the augmentation ideal) in which this sheaf is distinct from the constant sheaf associated to Ext O p(M,N) ( =H p(G,K) ). In this case the conclusion of Theorem ",src/targets.csv + exact aligned layer segments,193,193,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,589,ext
tohoku:finiteness:compact-quotient-extension-classes,Tohoku,219,finiteness,tohoku:section:5.6,"It follows, for example, from [7] that if Y is compact, then the vector space of classes of equivariant holomorphic vector bundles that are extensions of E by F is finite-dimensional. (In fact, spectral sequence I shows that if Y is compact and A and B are two",src/targets.csv + exact aligned layer segments,219,219,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,590,ext;spectral-sequence
tohoku:footnote:10,Tohoku,199,footnote,tohoku:section:5.2,"10) More generally, if f is a continuous map from a space X to a space Y , then for sheaves A on X there are functorial monomorphisms f -1 (f *(A)) A , from which the monomorphism (5.1.2) follows immediately by virtue of the injection A G f *(A) .",src/targets.csv + exact aligned layer segments,199,199,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,591,
tohoku:footnote:11,Tohoku,217,footnote,tohoku:section:5.6,"11) The nontrivial spectral sequence obtained converges to Ext U(A,B) , and its initial term is H p (G, Ext O q(A,B) ) ( U being the ring generated by Z(G) and the G -ring O , subject to the commutation relations g g -1 = g for O , g G ). Note that this spectr",src/targets.csv + exact aligned layer segments,217,217,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,592,ext;spectral-sequence
tohoku:footnote:12,Tohoku,218,footnote,tohoku:section:5.6,"12) The initial term of this spectral sequence is (with the notation of 11)) Ext O p (A,H q(G,B) ) .",src/targets.csv + exact aligned layer segments,218,218,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,593,ext;spectral-sequence
tohoku:footnote:2,Tohoku,135,footnote,tohoku:section:1.10,"2) The category C of inductive systems in C constructed on an ordered index set I falls under this case. Indeed, in Example 1.7.h) it suffices to consider the arrows (i,j) with i<j and the commutation relations (i,j)(j,k)=(i,k) , in which the e s no longer occ",src/targets.csv + exact aligned layer segments,135,135,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,594,
tohoku:footnote:2bis,Tohoku,142,footnote,tohoku:section:2.2,"Added in proof. This condition is also automatically satisfied if every object of C is isomorphic to a subobject of an injective object; see [6, Chap. III].",TOH-P142-SEM-002 + exact virtual split of aligned reader p142 segment,142,142,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,595,injectives
tohoku:footnote:8,Tohoku,160;167,footnote,tohoku:section:3.4,8) This section is not needed for understanding what follows.,src/targets.csv + exact aligned layer segments,160,167,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,596,
tohoku:footnote:9,Tohoku,196,footnote,tohoku:section:5.1,"9) This proposition, as well as various subsequent results, can also be stated in the following more general context. Let a category C , a group G , and a ``representation of G by functors in C '' be given: to every g G there is associated a functor F g:C C , ",src/targets.csv + exact aligned layer segments,196,196,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,597,
tohoku:formula:bilinear-equivariant-cohomology,Tohoku,195,formula,tohoku:section:4.4,"H *(X;G,M)= the space of bilinear maps from H *(G,k) H *(X,k) to M. One should note that, in general, H p(G,M) is not the constant sheaf defined by H p(G,M) ; cf. Remark 2 of 4.3.",src/targets.csv + exact aligned layer segments,195,195,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,598,
tohoku:formula:constant-sheaf-ext-presheaf,Tohoku,193,formula,tohoku:section:4.3,"Ext O n( M, N) is the sheaf associated to the presheaf defined by p+q=n Hom K( Tor p O(K,M),H q(U,N)).",src/targets.csv + exact aligned layer segments,193,193,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,599,ext
tohoku:formula:first-relative-k-initial-term,Tohoku,192,formula,tohoku:section:4.3,"H p( Ext K q(K O L, C(A))) vanishes for q>0 , since K O L is K -free. Thus the abutment identifies canonically with H( Hom K(K O L, C(A))) , which is precisely what must be computed. In the second spectral sequence, the initial term is",src/targets.csv + exact aligned layer segments,192,192,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,600,ext;spectral-sequence
tohoku:formula:second-relative-k-initial-term,Tohoku,192,formula,tohoku:section:4.3,"q'+q''=q Ext K p(H q' (K O L),H q'' C(A)). Hence:",src/targets.csv + exact aligned layer segments,192,192,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,601,ext
tohoku:formula:stalk-ext-filtered-colimit,Tohoku,193,formula,tohoku:section:4.3,"Ext O p( M,A)(x)= Ext O p(U; M,A) , where the direct limit is taken over the directed set of open neighborhoods U of x .",src/targets.csv + exact aligned layer segments,193,193,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,602,ext;limits
tohoku:formula:stalk-spectral-ii-initial-term,Tohoku,193,formula,tohoku:section:4.3,"II 2 p,q = Ext O p(M,H q(U,A))",src/targets.csv + exact aligned layer segments,193,193,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,603,ext
tohoku:formula:stalk-spectral-iii-initial-term,Tohoku,193,formula,tohoku:section:4.3,"III 2 p,q = q'+q''=q Ext K p( Tor q' O(K,M),H q'' (U,A)). (In the second spectral sequence, A is assumed to be annihilated by a two-sided ideal I , and K=O/I .)",src/targets.csv + exact aligned layer segments,193,193,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,604,ext;spectral-sequence
tohoku:formula:third-spectral-initial-term,Tohoku,201,formula,tohoku:section:5.2,"E 2 p,q =H p(Y;G,R qf *(A)).",src/targets.csv + exact aligned layer segments,201,201,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,605,
tohoku:functor:relative-direct-image-left-exact,Tohoku,172,functor,tohoku:section:3.7,"The functor f is left exact from the category C Y of sheaves of abelian groups on Y to the category C X . Moreover, the preceding formula is a functorial isomorphism. We may write it as",src/targets.csv + exact aligned layer segments,172,172,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,606,exact-functor
tohoku:goal:counterexample-cech-H1-is-Z,Tohoku,178,goal,tohoku:section:3.8,"It remains to prove that H 1(X,H 1( Z C Y )) is isomorphic to Z (for then, in view of the preceding relation, the epimorphism H 2(X,F) H 1(X,H 1(F)) must be an isomorphism). Let us compute H 1( Z C Y ) . For every open set V , H 1(V, Z C Y ) can be computed fr",src/targets.csv + exact aligned layer segments,178,178,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,607,cech
tohoku:interpretation:g-a-bundles,Tohoku,213,interpretation,tohoku:section:5.5,"Now H 1(X;G,A) has a geometric interpretation, as one checks easily, as the set of classes of G - A -bundles on X (i.e. bundles on X ``with structural sheaf A '' [11], on which G acts compatibly with this structure). Moreover, H 1(X;G,A) is also defined, and h",src/targets.csv + exact aligned layer segments,213,213,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,608,
tohoku:introduction,Tohoku,119,introduction,tohoku:paper,Introduction Introduction 1),src/targets.csv + exact aligned layer segments,119,119,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,609,
tohoku:introduction:I,Tohoku,119,introduction,tohoku:introduction,tohoku introduction I,src/targets.csv + exact aligned layer segments,119,119,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,610,
tohoku:introduction:I:p1,Tohoku,119,introduction,tohoku:introduction,"I. Contents of the work. This work arose from an attempt to exploit the formal analogy between the theory of the cohomology of a space with coefficients in a sheaf [4], [5] and the theory of the derived functors of functors on modules [6], in order to find a c",src/targets.csv + exact aligned layer segments,119,119,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,611,derived-functor
tohoku:introduction:I:p2,Tohoku,119,introduction,tohoku:introduction,"This framework is outlined in Chapter I, whose theme is the same as that of [3]. These two accounts, however, overlap only in no. 1.4. I have devoted particular attention to giving workable criteria, using the notion of infinite sums and products in abelian ca",src/targets.csv + exact aligned layer segments,119,119,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,612,abelian;injectives
tohoku:introduction:I:p3,Tohoku,119,introduction,tohoku:introduction,"Chapter II outlines the essential points of the homological formalism in abelian categories. The publication of [6] allowed me to be very concise, since the techniques of Cartan--Eilenberg carry over without any change to the new framework. Nos. 2.1 and 2.2 we",src/targets.csv + exact aligned layer segments,119,119,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,613,abelian
tohoku:introduction:I:p4,Tohoku,119,introduction,tohoku:introduction,"In Chapter III we redevelop the theory of the cohomology of a space with coefficients in a sheaf, including the classical Leray spectral sequences. The account given here represents a relaxation compared with [4], [15], in particular in that all the essential ",src/targets.csv + exact aligned layer segments,119,119,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,614,spectral-sequence
tohoku:introduction:I:p4:cont:p120,Tohoku,120,introduction,tohoku:introduction,"so that the theory also applies to the non-Hausdorff spaces that occur in abstract algebraic geometry or in ``arithmetic geometry'' [15] [8]. Conversations with R. Godement and H. Cartan were very valuable in working out the theory, and in particular Godement'",src/targets.csv + exact aligned layer segments,120,120,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,615,
tohoku:introduction:I:p5,Tohoku,120,introduction,tohoku:introduction,"Chapter IV treats the nonclassical question of Ext for sheaves of modules; in particular, one finds there a useful spectral sequence relating ``global'' Ext and ``local'' Ext.",src/targets.csv + exact aligned layer segments,120,120,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,616,ext;spectral-sequence
tohoku:introduction:I:p6,Tohoku,120,introduction,tohoku:introduction,"The situation becomes more complicated in Chapter V, where, in addition, a group G acts on the space X , the sheaf of rings O given on X , and the sheaves of O -modules under consideration. In particular, in 5.2 one obtains a statement that seems to me to be t",src/targets.csv + exact aligned layer segments,120,120,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,617,
tohoku:introduction:II,Tohoku,120,introduction,tohoku:introduction,II. Applications II. Applications.,src/targets.csv + exact aligned layer segments,120,120,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,618,
tohoku:introduction:II:a,Tohoku,120,introduction,tohoku:introduction,"a) The notion of Ext for sheaves of modules permits the most general known formulation of Serre's ``algebraic duality theorem'': If A is a coherent algebraic sheaf [15] on a nonsingular projective algebraic variety of dimension n , then the dual of H p(X,A) is",src/targets.csv + exact aligned layer segments,120,120,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,619,ext
tohoku:introduction:II:b,Tohoku,120,introduction,tohoku:introduction,"b) All the formalism developed in Chapters III, IV, V can be applied in abstract algebraic geometry. I shall show elsewhere how it permits one to extend to complete algebraic varieties various results proved by Serre [15] [16] [17] for projective varieties.",src/targets.csv + exact aligned layer segments,120,120,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,620,
tohoku:introduction:II:c,Tohoku,120,introduction,tohoku:introduction,"c) It seems that the H n(X;G,A) are the natural intermediary for a general theory of reduced Steenrod powers in sheaves, and of the cohomology of symmetric powers of arbitrary spaces, a theory which also applies in algebraic geometry in characteristic p .",src/targets.csv + exact aligned layer segments,120,120,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,621,
tohoku:introduction:II:p1,Tohoku,120,introduction,tohoku:introduction,"For lack of space, I have been able to give in this paper only very few applications of the techniques used (notably in 3.4 and 3.6), contenting myself with pointing out a few of them in passing. Let us also mention the following applications:",src/targets.csv + exact aligned layer segments,120,120,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,622,
tohoku:introduction:III,Tohoku,120,introduction,tohoku:introduction,III. Gaps III. Gaps.,src/targets.csv + exact aligned layer segments,120,120,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,623,
tohoku:introduction:III:p1,Tohoku,120;121,introduction,tohoku:introduction:III,"To avoid lengthening this paper, I have passed over in silence the questions of multiplicative structures, although they are quite essential in applying the notions of Chapters III, IV, V. Let us note, moreover, that there does not yet seem to be a satisfactor",src/targets.csv + exact aligned layer segments,120,121,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,624,
tohoku:introduction:III:p2,Tohoku,121,introduction,tohoku:introduction:III,"To conclude, I am happy to express my thanks to Messrs. R. Godement, H. Cartan, and J. P. Serre, whose interest provided the indispensable stimulus for the writing of the present work.",src/targets.csv + exact aligned layer segments,121,121,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,625,
tohoku:introduction:footnote:1,Tohoku,119,introduction,tohoku:introduction,"1) The essential content of Chapters I, II, IV, and part of Chapter III was developed in the spring of 1955, on the occasion of a seminar on Homological Algebra given at the University of Kansas. ---The numbers in brackets refer to the end of this article.",src/targets.csv + exact aligned layer segments,119,119,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,626,
tohoku:introduction:footnote:1bis,Tohoku,120;121,introduction,tohoku:introduction:III:p1,1 bis) For multiplication in cohomology,src/targets.csv + exact aligned layer segments,120,121,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,627,
tohoku:lemma:1.10.1:1,Tohoku,136,lemma,tohoku:section:1.10,"Lemma 1. --- If C satisfies axiom AB 5), then an object M C is injective if and only if, for every subobject V of the generator U and every morphism v from V to M , v extends to a morphism from U to M .",src/targets.csv + exact aligned layer segments,136,136,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,628,grothendieck-category;injectives
tohoku:lemma:1.10.1:1:proof,Tohoku,136,lemma,tohoku:section:1.10,It suffices to prove that the condition is sufficient. Let u be a morphism to M from a subobject B of an object A C ; we show that it extends to a morphism from A to M . Let P be the set of extensions of u to subobjects of A containing B . This is indeed a set,src/targets.csv + exact aligned layer segments,136,136,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,629,ext;grothendieck-category
tohoku:lemma:3.3.1,Tohoku,158,lemma,tohoku:section:3.3,"Lemma 3.3.1. --- Let F:C C' be a covariant functor between abelian categories, and suppose that every object of C is isomorphic to a subobject of an injective object. Let M be a class of objects of C satisfying the following conditions: (i) every A C admits a ",src/targets.csv + exact aligned layer segments,158,158,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,630,abelian;injectives
tohoku:lemma:3.6.4,Tohoku,170,lemma,tohoku:section:3.6,"Lemma 3.6.4. --- Under the assumptions of 1), every inductive limit of -soft sheaves is -soft. Under the assumptions of 2), every inductive limit of flabby sheaves is flabby.",src/targets.csv + exact aligned layer segments,170,170,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,631,limits
tohoku:lemma:3.7.1,Tohoku,172,lemma,tohoku:section:3.7,Lemma 3.7.1.,src/targets.csv + exact aligned layer segments,172,172,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,632,
tohoku:lemma:3.7.2,Tohoku,173,lemma,tohoku:section:3.7,"Lemma 3.7.2. --- Let T be a covariant functor from an abelian category C to the category C X of sheaves of abelian groups on X . Suppose that every object of C is isomorphic to a subobject of an injective object, so that the right derived functors R iT exist. ",src/targets.csv + exact aligned layer segments,173,173,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,633,abelian;derived-functor;injectives
tohoku:lemma:3.8.2,Tohoku,176,lemma,tohoku:section:3.8,"Lemma 3.8.2. --- Let U be a neighborhood of x and let c q H q(U,F) . Then there exists a neighborhood V U of x such that the image of c q in H q(V,F) is zero.",src/targets.csv + exact aligned layer segments,176,176,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,634,
tohoku:lemma:4.1.1,Tohoku,186,lemma,tohoku:section:4.1,"Lemma 1. Suppose that O is a coherent sheaf of rings [15, Chap. I, §2], that M is a coherent O -module (a ``coherent sheaf of modules'' in the terminology of [15]), and that n is a submodule of finite type of M(x) . Then, on some suitable open neighborhood U o",src/targets.csv + exact aligned layer segments,186,186,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,635,
tohoku:lemma:4.3:gamma-injective,Tohoku,191,lemma,tohoku:section:4.3,"Lemma. If A is an injective O -module, then (A) is an injective O -module.",src/targets.csv + exact aligned layer segments,191,191,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,636,injectives
tohoku:lemma:5.5.1,Tohoku,207,lemma,tohoku:section:5.5,"Lemma 5.5.1. Let C 1,C 2,C 3 be three abelian categories, and suppose that in each of the first two every object is isomorphic to a subobject of an injective object. Let F and G be covariant functors from C 1 to C 2 and from C 2 to C 3 , respectively, and supp",src/targets.csv + exact aligned layer segments,207,207,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,637,abelian;derived-functor;injectives
tohoku:lemma:5.5.2,Tohoku,207,lemma,tohoku:section:5.5,"Lemma 5.5.2. With C 1,C 2,C 3,F , and G as in the preceding lemma, there exists a cohomological spectral functor on the category K(C 1) of positive-degree complexes C in C 1 , abutting to the graded functor (R n(GF)(C)) , whose initial term is",src/targets.csv + exact aligned layer segments,207,207,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,638,
tohoku:lemma:5.5.5,Tohoku,212,lemma,tohoku:section:5.5,"Lemma 5.5.5. Suppose that Y is paracompact, X is separated, and G is a discontinuous group of homeomorphisms of X (cf. 5.5.3). If P is an abelian G -presheaf whose associated sheaf is zero, then H n(X;G,P)=0 for every n>0 .",src/targets.csv + exact aligned layer segments,212,212,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,639,
tohoku:lemma:5.6.1,Tohoku,215,lemma,tohoku:section:5.6,"Lemma 5.6.1. Suppose that B is an injective object of C O(G) . Then Hom O,G (A,B) is a flabby sheaf on Y , Hom O(A,B) is a G -acyclic G -module, and Hom O(A,B) is a X G -acyclic G -sheaf.",src/targets.csv + exact aligned layer segments,215,215,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,640,derived-functor;injectives
tohoku:lemma:5.6.2,Tohoku,216,lemma,tohoku:section:5.6,"Lemma 5.6.2. If B is an injective G - O -module, then it is an injective O -module.",src/targets.csv + exact aligned layer segments,216,216,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,641,injectives
tohoku:lemma:open-sections-derived,Tohoku,175,lemma,tohoku:section:3.8,"Now if V is an open subset of X , the right derived functors of (V,F)= (F V) are easily made explicit, since the restriction functor F F V from C X to C V is exact and sends injective objects to injective objects (Proposition 3.1.3). Thus",src/targets.csv + exact aligned layer segments,175,175,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,642,derived-functor;injectives
tohoku:lemma:product-sheaf-cech-acyclic,Tohoku,174,lemma,tohoku:section:3.8,"for this, it suffices, for example, to show that if M is the product sheaf defined by a family (M x) x X of abelian groups (cf. No. 1), then the H p(X,M) vanish for p>0 . In fact, one even proves H p( U,M)=0 for every open covering U of X , using the well-know",src/targets.csv + exact aligned layer segments,174,174,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,643,cech;derived-functor
tohoku:map:3.4.2:u,Tohoku,163,map,tohoku:section:3.4,"The homomorphism G P= F G is the inclusion and hence a homomorphism of sheaves of groups. The map u:P F' sends a product f g , with f F(x) and g G(x) , to the class of f in F'(x) . This is well-defined because G F=F .",src/targets.csv + exact aligned layer segments,163,163,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,644,
tohoku:map:5.5.5,Tohoku,208,map,tohoku:section:5.5,"As usual, one deduces the edge homomorphisms 5.5.5 H n( U;G,A) H n(X;G,A)",src/targets.csv + exact aligned layer segments,208,208,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,645,
tohoku:map:cech-to-derived-cohomology,Tohoku,175,map,tohoku:section:3.8,"H p( U,F) H p(X,F) and moreover:",src/targets.csv + exact aligned layer segments,175,175,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,646,cech
tohoku:map:global-cech-to-derived-cohomology,Tohoku,176,map,tohoku:section:3.8,"H p(X,F) H p(X,F), and the formula",src/targets.csv + exact aligned layer segments,176,176,5A8E5720BC2EF8905BF85F7919C65AC4A87A31CFC854BD77E6B5084C0D2DEBEF,sem/r18/nodes.csv,647,cech
tohoku:map:group-cohomology-stalk,Tohoku,194,map,tohoku:section:4.4,"H p(G,A)(x) H p(G,A(x))",src/targets.csv + exact aligned layer segments,194,194,8D632A04EE0FA987B40B721BEE6E64BB3E641D6A1CE02335556213F1564C9A53,sem/r18/nodes.csv,648,
